hobo_event_n,dt,site,yield_mm
5,2018-09-26T17:10:00Z,TFB,20.502744046853493
5,2018-09-26T17:10:00Z,TFD,23.339194282230835
5,2018-09-26T17:15:00Z,SFA,0.05070938694871103
5,2018-09-26T17:15:00Z,SFB,0.06761456380584648
5,2018-09-26T17:15:00Z,SFC,0.05918343208804064
5,2018-09-26T17:15:00Z,SFD,0.02946053942111388
5,2018-09-26T17:15:00Z,TFB,20.47157556567049
5,2018-09-26T17:15:00Z,TFD,23.348484462312655
5,2018-09-26T17:20:00Z,SFA,0.050565468261970725
5,2018-09-26T17:20:00Z,SFB,0.06768051556805336
5,2018-09-26T17:20:00Z,SFC,0.05922202135910462
5,2018-09-26T17:20:00Z,SFD,0.029435101247352543
5,2018-09-26T17:20:00Z,TFB,20.43763332888662
5,2018-09-26T17:20:00Z,TFD,23.348054597401305
5,2018-09-26T17:25:00Z,SFA,0.05043462876427578
5,2018-09-26T17:25:00Z,SFB,0.06774124256406083
5,2018-09-26T17:25:00Z,SFC,0.05926679254331152
5,2018-09-26T17:25:00Z,SFD,0.02941853450854649
5,2018-09-26T17:25:00Z,TFB,20.40685449490632
5,2018-09-26T17:25:00Z,TFD,23.34856018139837
5,2018-09-26T17:30:00Z,SFA,0.0503528137290509
5,2018-09-26T17:30:00Z,SFB,0.06779841679534947
5,2018-09-26T17:30:00Z,SFC,0.05931556213634037
5,2018-09-26T17:30:00Z,SFD,0.02939235317250534
5,2018-09-26T17:30:00Z,TFB,20.36963828703467
5,2018-09-26T17:30:00Z,TFD,23.352755937342085
5,2018-09-26T17:35:00Z,SFA,0.05032407013512943
5,2018-09-26T17:35:00Z,SFB,0.06786890524667717
5,2018-09-26T17:35:00Z,SFC,0.05938728836147375
5,2018-09-26T17:35:00Z,SFD,0.029363568318561697
5,2018-09-26T17:35:00Z,TFB,20.327521669866695
5,2018-09-26T17:35:00Z,TFD,23.354883468218443
5,2018-09-26T17:40:00Z,SFA,0.0503004482650176
5,2018-09-26T17:40:00Z,SFB,0.06795117253796372
5,2018-09-26T17:40:00Z,SFC,0.059494075676046164
5,2018-09-26T17:40:00Z,SFD,0.02937513446927136
5,2018-09-26T17:40:00Z,TFB,20.303148413741717
5,2018-09-26T17:40:00Z,TFD,23.352828587850652
5,2018-09-26T17:45:00Z,SFA,0.050230286735462176
5,2018-09-26T17:45:00Z,SFB,0.06803405947245719
5,2018-09-26T17:45:00Z,SFC,0.05962710644262156
5,2018-09-26T17:45:00Z,SFD,0.029429401172661667
5,2018-09-26T17:45:00Z,TFB,20.297845508778565
5,2018-09-26T17:45:00Z,TFD,23.34428605118394
5,2018-09-26T17:50:00Z,SFA,0.05012525709545761
5,2018-09-26T17:50:00Z,SFB,0.06811484832132474
5,2018-09-26T17:50:00Z,SFC,0.05977363097294402
5,2018-09-26T17:50:00Z,SFD,0.029501895280743293
5,2018-09-26T17:50:00Z,TFB,20.29878035535133
5,2018-09-26T17:50:00Z,TFD,23.329464115216915
5,2018-09-26T17:55:00Z,SFA,0.050032409025881804
5,2018-09-26T17:55:00Z,SFB,0.06820466590636473
5,2018-09-26T17:55:00Z,SFC,0.0599398556481183
5,2018-09-26T17:55:00Z,SFD,0.029595337272047037
5,2018-09-26T17:55:00Z,TFB,20.3073573391823
5,2018-09-26T17:55:00Z,TFD,23.310018846852888
5,2018-09-26T18:00:00Z,SFA,0.04999879220761263
5,2018-09-26T18:00:00Z,SFB,0.06831463904937554
5,2018-09-26T18:00:00Z,SFC,0.060131986849249155
5,2018-09-26T18:00:00Z,SFD,0.02971244762510368
5,2018-09-26T18:00:00Z,TFB,20.324980845993743
5,2018-09-26T18:00:00Z,TFD,23.287606312995155
5,2018-09-26T18:05:00Z,SFA,0.050071456321528
5,2018-09-26T18:05:00Z,SFB,0.06845589457215553
5,2018-09-26T18:05:00Z,SFC,0.0603562309574413
5,2018-09-26T18:05:00Z,SFD,0.029855946818444005
5,2018-09-26T18:05:00Z,TFB,20.353055261507933
5,2018-09-26T18:05:00Z,TFD,23.26388258054701
5,2018-09-26T18:10:00Z,SFA,0.05030485453122515
5,2018-09-26T18:10:00Z,SFB,0.06864777456709
5,2018-09-26T18:10:00Z,SFC,0.06066144742364815
5,2018-09-26T18:10:00Z,SFD,0.03006520889755112
5,2018-09-26T18:10:00Z,TFB,20.40173488536845
5,2018-09-26T18:10:00Z,TFD,23.23375151636247
5,2018-09-26T18:15:00Z,SFA,0.050670358461554606
5,2018-09-26T18:15:00Z,SFB,0.06888515191768535
5,2018-09-26T18:15:00Z,SFC,0.061053985999835914
5,2018-09-26T18:15:00Z,SFD,0.030345318122341317
5,2018-09-26T18:15:00Z,TFB,20.471992969869603
5,2018-09-26T18:15:00Z,TFD,23.195220927549432
5,2018-09-26T18:20:00Z,SFA,0.051090395485274186
5,2018-09-26T18:20:00Z,SFB,0.069142449632421693
5,2018-09-26T18:20:00Z,SFC,0.06147628851862853
5,2018-09-26T18:20:00Z,SFD,0.030647560292995205
5,2018-09-26T18:20:00Z,TFB,20.55146232970978
5,2018-09-26T18:20:00Z,TFD,23.154602791392026
5,2018-09-26T18:25:00Z,SFA,0.05148739297514176
5,2018-09-26T18:25:00Z,SFB,0.06939409071977912
5,2018-09-26T18:25:00Z,SFC,0.06187079681264999
5,2018-09-26T18:25:00Z,SFD,0.030923221209693395
5,2018-09-26T18:25:00Z,TFB,20.627775779587367
5,2018-09-26T18:25:00Z,TFD,23.118209085174403
5,2018-09-26T18:30:00Z,SFA,0.05178377830391513
5,2018-09-26T18:30:00Z,SFB,0.06961449818823771
5,2018-09-26T18:30:00Z,SFC,0.06217995271452422
5,2018-09-26T18:30:00Z,SFD,0.031123586672616478
5,2018-09-26T18:30:00Z,TFB,20.688566134200755
5,2018-09-26T18:30:00Z,TFD,23.092351786180686
5,2018-09-26T18:35:00Z,SFA,0.05200661410069944
5,2018-09-26T18:35:00Z,SFB,0.06981805886799569
5,2018-09-26T18:35:00Z,SFC,0.0623965439150599
5,2018-09-26T18:35:00Z,SFD,0.03124094135358162
5,2018-09-26T18:35:00Z,TFB,20.739246024947462
5,2018-09-26T18:35:00Z,TFD,23.071400107993416
5,2018-09-26T18:40:00Z,SFA,0.05222621453194602
5,2018-09-26T18:40:00Z,SFB,0.07002842135854995
5,2018-09-26T18:40:00Z,SFC,0.06256377030507047
5,2018-09-26T18:40:00Z,SFD,0.031313605581219074
5,2018-09-26T18:40:00Z,TFB,20.79083235628628
5,2018-09-26T18:40:00Z,TFD,23.048899083901638
5,2018-09-26T18:45:00Z,SFA,0.05242988427643212
5,2018-09-26T18:45:00Z,SFB,0.07023390132232873
5,2018-09-26T18:45:00Z,SFC,0.06269969201718716
5,2018-09-26T18:45:00Z,SFD,0.03136191864092915
5,2018-09-26T18:45:00Z,TFB,20.839364352507534
5,2018-09-26T18:45:00Z,TFD,23.0299244207493
5,2018-09-26T18:50:00Z,SFA,0.05260492801293497
5,2018-09-26T18:50:00Z,SFB,0.07042281442176025
5,2018-09-26T18:50:00Z,SFC,0.06282236918404117
5,2018-09-26T18:50:00Z,SFD,0.03140621981811213
5,2018-09-26T18:50:00Z,TFB,20.88088123790153
5,2018-09-26T18:50:00Z,TFD,23.019551825380336
5,2018-09-26T18:55:00Z,SFA,0.05273865042023178
5,2018-09-26T18:55:00Z,SFB,0.07058347631927275
5,2018-09-26T18:55:00Z,SFC,0.0629498619382637
5,2018-09-26T18:55:00Z,SFD,0.03146684839816831
5,2018-09-26T18:55:00Z,TFB,20.911422236758575
5,2018-09-26T18:55:00Z,TFD,23.022857004638688
5,2018-09-26T19:00:00Z,SFA,0.0527420037767305
5,2018-09-26T19:00:00Z,SFB,0.0706697586171491
5,2018-09-26T19:00:00Z,SFC,0.06305589066692534
5,2018-09-26T19:00:00Z,SFD,0.03148428878021221
5,2018-09-26T19:00:00Z,TFB,20.92302184499072
5,2018-09-26T19:00:00Z,TFD,23.041750743319692
5,2018-09-26T19:05:00Z,SFA,0.05264585298258267
5,2018-09-26T19:05:00Z,SFB,0.07070391038300766
5,2018-09-26T19:05:00Z,SFC,0.06312989312721569
5,2018-09-26T19:05:00Z,SFD,0.031453017724288386
5,2018-09-26T19:05:00Z,TFB,20.921167816475013
5,2018-09-26T19:05:00Z,TFD,23.071596329325654
5,2018-09-26T19:10:00Z,SFA,0.052617371649181
5,2018-09-26T19:10:00Z,SFB,0.07077681347727996
5,2018-09-26T19:10:00Z,SFC,0.06321350550694446
5,2018-09-26T19:10:00Z,SFD,0.03147436305719213
5,2018-09-26T19:10:00Z,TFB,20.92207926244929
5,2018-09-26T19:10:00Z,TFD,23.10764822416099
5,2018-09-26T19:15:00Z,SFA,0.052695905153743255
5,2018-09-26T19:15:00Z,SFB,0.07091012382403349
5,2018-09-26T19:15:00Z,SFC,0.06336680777913904
5,2018-09-26T19:15:00Z,SFD,0.03158495438225462
5,2018-09-26T19:15:00Z,TFB,20.93224807640166
5,2018-09-26T19:15:00Z,TFD,23.160338466093
5,2018-09-26T19:20:00Z,SFA,0.05278794727934016
5,2018-09-26T19:20:00Z,SFB,0.07105245687194053
5,2018-09-26T19:20:00Z,SFC,0.06355382083659288
5,2018-09-26T19:20:00Z,SFD,0.03172738143840291
5,2018-09-26T19:20:00Z,TFB,20.9425243107432
5,2018-09-26T19:20:00Z,TFD,23.22869198107235
5,2018-09-26T19:25:00Z,SFA,0.05286139424614386
5,2018-09-26T19:25:00Z,SFB,0.07118513376833982
5,2018-09-26T19:25:00Z,SFC,0.06367209224676501
5,2018-09-26T19:25:00Z,SFD,0.031861912255826116
5,2018-09-26T19:25:00Z,TFB,20.945664315096217
5,2018-09-26T19:25:00Z,TFD,23.290852562128542
5,2018-09-26T19:30:00Z,SFA,0.052942940034455536
5,2018-09-26T19:30:00Z,SFB,0.07132019727630136
5,2018-09-26T19:30:00Z,SFC,0.06371407975815642
5,2018-09-26T19:30:00Z,SFD,0.03201101241299006
5,2018-09-26T19:30:00Z,TFB,20.938972126848995
5,2018-09-26T19:30:00Z,TFD,23.354472615495062
5,2018-09-26T19:35:00Z,SFA,0.05306064966534589
5,2018-09-26T19:35:00Z,SFB,0.07147231846520893
5,2018-09-26T19:35:00Z,SFC,0.06373907217214057
5,2018-09-26T19:35:00Z,SFD,0.032203234600510854
5,2018-09-26T19:35:00Z,TFB,20.92616860628508
5,2018-09-26T19:35:00Z,TFD,23.432911823773942
5,2018-09-26T19:40:00Z,SFA,0.0531844759201414
5,2018-09-26T19:40:00Z,SFB,0.071626760941872
5,2018-09-26T19:40:00Z,SFC,0.06374486363548522
5,2018-09-26T19:40:00Z,SFD,0.032407977516803105
5,2018-09-26T19:40:00Z,TFB,20.909635337369654
5,2018-09-26T19:40:00Z,TFD,23.512874894547483
5,2018-09-26T19:45:00Z,SFA,0.05328437158016847
5,2018-09-26T19:45:00Z,SFB,0.07176878831309995
5,2018-09-26T19:45:00Z,SFC,0.06372924829495814
5,2018-09-26T19:45:00Z,SFD,0.03259463986028143
5,2018-09-26T19:45:00Z,TFB,20.891753904067905
5,2018-09-26T19:45:00Z,TFD,23.581066535398012
5,2018-09-26T19:50:00Z,SFA,0.05333028942675359
5,2018-09-26T19:50:00Z,SFB,0.07188366418570219
5,2018-09-26T19:50:00Z,SFC,0.06369002029732708
5,2018-09-26T19:50:00Z,SFD,0.03273262032936043
5,2018-09-26T19:50:00Z,TFB,20.87490589034501
5,2018-09-26T19:50:00Z,TFD,23.624191453907816
5,2018-09-26T19:55:00Z,SFA,0.05326650616050622
5,2018-09-26T19:55:00Z,SFB,0.07196441777686911
5,2018-09-26T19:55:00Z,SFC,0.06353810259149285
5,2018-09-26T19:55:00Z,SFD,0.03281887052769439
5,2018-09-26T19:55:00Z,TFB,20.85035891321433
5,2018-09-26T19:55:00Z,TFD,23.647315813640336
5,2018-09-26T20:00:00Z,SFA,0.05313326508696007
5,2018-09-26T20:00:00Z,SFB,0.07202549864024844
5,2018-09-26T20:00:00Z,SFC,0.06329427795183105
5,2018-09-26T20:00:00Z,SFD,0.03288020200484467
5,2018-09-26T20:00:00Z,TFB,20.81755608907157
5,2018-09-26T20:00:00Z,TFD,23.662451102515263
5,2018-09-26T20:05:00Z,SFA,0.05304446889482789
5,2018-09-26T20:05:00Z,SFB,0.07208430088733572
5,2018-09-26T20:05:00Z,SFC,0.06312113026332168
5,2018-09-26T20:05:00Z,SFD,0.0329308033780866
5,2018-09-26T20:05:00Z,TFB,20.79114225095546
5,2018-09-26T20:05:00Z,TFD,23.666720014649336
5,2018-09-26T20:10:00Z,SFA,0.05294439909939084
5,2018-09-26T20:10:00Z,SFB,0.07210256983191986
5,2018-09-26T20:10:00Z,SFC,0.06295943418310475
5,2018-09-26T20:10:00Z,SFD,0.0329459365680338
5,2018-09-26T20:10:00Z,TFB,20.769198020407277
5,2018-09-26T20:10:00Z,TFD,23.644470181791544
5,2018-09-26T20:15:00Z,SFA,0.05278846227094813
5,2018-09-26T20:15:00Z,SFB,0.07208160881181833
5,2018-09-26T20:15:00Z,SFC,0.06274556912436602
5,2018-09-26T20:15:00Z,SFD,0.03292622629660356
5,2018-09-26T20:15:00Z,TFB,20.74557289750586
5,2018-09-26T20:15:00Z,TFD,23.60129973851168
5,2018-09-26T20:20:00Z,SFA,0.052707248680739595
5,2018-09-26T20:20:00Z,SFB,0.07209814897456962
5,2018-09-26T20:20:00Z,SFC,0.06263552610615411
5,2018-09-26T20:20:00Z,SFD,0.032923905383026586
5,2018-09-26T20:20:00Z,TFB,20.728565033096274
5,2018-09-26T20:20:00Z,TFD,23.566207133157732
5,2018-09-26T20:25:00Z,SFA,0.05276245890415204
5,2018-09-26T20:25:00Z,SFB,0.07217058368456639
5,2018-09-26T20:25:00Z,SFC,0.06268008124981055
5,2018-09-26T20:25:00Z,SFD,0.03294718589962393
5,2018-09-26T20:25:00Z,TFB,20.721779647428107
5,2018-09-26T20:25:00Z,TFD,23.53545984674948
5,2018-09-26T20:30:00Z,SFA,0.05289828426918457
5,2018-09-26T20:30:00Z,SFB,0.07226056389693447
5,2018-09-26T20:30:00Z,SFC,0.06280661715576867
5,2018-09-26T20:30:00Z,SFD,0.03296849534535344
5,2018-09-26T20:30:00Z,TFB,20.721564878331595
5,2018-09-26T20:30:00Z,TFD,23.491477683229984
5,2018-09-26T20:35:00Z,SFA,0.053069051175995495
5,2018-09-26T20:35:00Z,SFB,0.07235970714531227
5,2018-09-26T20:35:00Z,SFC,0.06298603456171491
5,2018-09-26T20:35:00Z,SFD,0.03298638967940116
5,2018-09-26T20:35:00Z,TFB,20.7253332530228
5,2018-09-26T20:35:00Z,TFD,23.44248757533217
5,2018-09-26T20:40:00Z,SFA,0.05322908602474315
5,2018-09-26T20:40:00Z,SFB,0.07245963096333806
5,2018-09-26T20:40:00Z,SFC,0.06318923420533559
5,2018-09-26T20:40:00Z,SFD,0.03299942486095311
5,2018-09-26T20:40:00Z,TFB,20.730497298717776
5,2018-09-26T20:40:00Z,TFD,23.396716455788926
5,2018-09-26T20:45:00Z,SFA,0.053332715215585816
5,2018-09-26T20:45:00Z,SFB,0.07255195288465016
5,2018-09-26T20:45:00Z,SFC,0.06338711682431712
5,2018-09-26T20:45:00Z,SFD,0.03300615684919532
5,2018-09-26T20:45:00Z,TFB,20.734469542632578
5,2018-09-26T20:45:00Z,TFD,23.362391257333158
5,2018-09-26T20:50:00Z,SFA,0.05344523949085022
5,2018-09-26T20:50:00Z,SFB,0.07265330195842828
5,2018-09-26T20:50:00Z,SFC,0.06365161122640076
5,2018-09-26T20:50:00Z,SFD,0.0329831094725738
5,2018-09-26T20:50:00Z,TFB,20.73636962597218
5,2018-09-26T20:50:00Z,TFD,23.34212437961711
5,2018-09-26T20:55:00Z,SFA,0.053587729204110666
5,2018-09-26T20:55:00Z,SFB,0.07276616181365946
5,2018-09-26T20:55:00Z,SFC,0.06398387094138412
5,2018-09-26T20:55:00Z,SFD,0.0329387263227563
5,2018-09-26T20:55:00Z,TFB,20.738290928984267
5,2018-09-26T20:55:00Z,TFD,23.328423769395208
5,2018-09-26T21:00:00Z,SFA,0.0536481651723969
5,2018-09-26T21:00:00Z,SFB,0.07286093185369294
5,2018-09-26T21:00:00Z,SFC,0.06424863379003817
5,2018-09-26T21:00:00Z,SFD,0.032919443003761435
5,2018-09-26T21:00:00Z,TFB,20.74210658744897
5,2018-09-26T21:00:00Z,TFD,23.31435968005361
5,2018-09-26T21:05:00Z,SFA,0.05358064324055811
5,2018-09-26T21:05:00Z,SFB,0.07293299241975316
5,2018-09-26T21:05:00Z,SFC,0.06448188315430861
5,2018-09-26T21:05:00Z,SFD,0.03292262779242443
5,2018-09-26T21:05:00Z,TFB,20.74347411964014
5,2018-09-26T21:05:00Z,TFD,23.288703735921768
5,2018-09-26T21:10:00Z,SFA,0.05345612977757478
5,2018-09-26T21:10:00Z,SFB,0.0729993312015874
5,2018-09-26T21:10:00Z,SFC,0.06474444890158787
5,2018-09-26T21:10:00Z,SFD,0.032927040799486836
5,2018-09-26T21:10:00Z,TFB,20.743123828721004
5,2018-09-26T21:10:00Z,TFD,23.25844676433601
5,2018-09-26T21:15:00Z,SFA,0.05333791138667365
5,2018-09-26T21:15:00Z,SFB,0.07306275862532927
5,2018-09-26T21:15:00Z,SFC,0.06493833858081709
5,2018-09-26T21:15:00Z,SFD,0.03295120537982677
5,2018-09-26T21:15:00Z,TFB,20.750538027805735
5,2018-09-26T21:15:00Z,TFD,23.243987823192825
5,2018-09-26T21:20:00Z,SFA,0.05317042150478913
5,2018-09-26T21:20:00Z,SFB,0.07311475944792573
5,2018-09-26T21:20:00Z,SFC,0.06499677791785179
5,2018-09-26T21:20:00Z,SFD,0.03297443523316663
5,2018-09-26T21:20:00Z,TFB,20.739364869859553
5,2018-09-26T21:20:00Z,TFD,23.2240873357538
5,2018-09-26T21:25:00Z,SFA,0.0529026424582931
5,2018-09-26T21:25:00Z,SFB,0.07314887507824835
5,2018-09-26T21:25:00Z,SFC,0.06495648778706337
5,2018-09-26T21:25:00Z,SFD,0.03297726562470553
5,2018-09-26T21:25:00Z,TFB,20.69724395535974
5,2018-09-26T21:25:00Z,TFD,23.181053600007893
5,2018-09-26T21:30:00Z,SFA,0.052604684184568457
5,2018-09-26T21:30:00Z,SFB,0.07317100092031784
5,2018-09-26T21:30:00Z,SFC,0.06487471846016697
5,2018-09-26T21:30:00Z,SFD,0.0329800522575367
5,2018-09-26T21:30:00Z,TFB,20.654644768688573
5,2018-09-26T21:30:00Z,TFD,23.140607485942684
5,2018-09-26T21:35:00Z,SFA,0.05234665662099815
5,2018-09-26T21:35:00Z,SFB,0.07318703237815481
5,2018-09-26T21:35:00Z,SFC,0.06480872020887767
5,2018-09-26T21:35:00Z,SFD,0.033003150834753386
5,2018-09-26T21:35:00Z,TFB,20.642036794228346
5,2018-09-26T21:35:00Z,TFD,23.128469863545728
5,2018-09-26T21:40:00Z,SFA,0.05219866970496506
5,2018-09-26T21:40:00Z,SFB,0.07320286485577987
5,2018-09-26T21:40:00Z,SFC,0.06481574330491052
5,2018-09-26T21:40:00Z,SFD,0.033066917059448794
5,2018-09-26T21:40:00Z,TFB,20.68988951636134
5,2018-09-26T21:40:00Z,TFD,23.170361602804583
5,2018-09-26T21:45:00Z,SFA,0.05185872454399081
5,2018-09-26T21:45:00Z,SFB,0.07290538184018985
5,2018-09-26T21:45:00Z,SFC,0.06437610220604577
5,2018-09-26T21:45:00Z,SFD,0.032860045915600995
5,2018-09-26T21:45:00Z,TFB,20.72270457201347
5,2018-09-26T21:45:00Z,TFD,23.199526312315324
5,2018-09-26T21:50:00Z,SFA,0.051214423778584414
5,2018-09-26T21:50:00Z,SFB,0.07222608854242754
5,2018-09-26T21:50:00Z,SFC,0.06333061777711975
5,2018-09-26T21:50:00Z,SFD,0.032312053823533665
5,2018-09-26T21:50:00Z,TFB,20.70498797205781
5,2018-09-26T21:50:00Z,TFD,23.185852282270375
5,2018-09-26T21:55:00Z,SFA,0.05062027964560999
5,2018-09-26T21:55:00Z,SFB,0.07153781295258281
5,2018-09-26T21:55:00Z,SFC,0.06227729990043188
5,2018-09-26T21:55:00Z,SFD,0.03180452864085852
5,2018-09-26T21:55:00Z,TFB,20.72721576179745
5,2018-09-26T21:55:00Z,TFD,23.210027405051875
5,2018-09-26T22:00:00Z,SFA,0.05043080438193164
5,2018-09-26T22:00:00Z,SFB,0.07121338306074539
5,2018-09-26T22:00:00Z,SFC,0.061814158458281504
5,2018-09-26T22:00:00Z,SFD,0.03171905822518725
5,2018-09-26T22:00:00Z,TFB,20.87986398653545
5,2018-09-26T22:00:00Z,TFD,23.352739573041934
5,2018-09-26T22:05:00Z,SFA,0.05100051022441348
5,2018-09-26T22:05:00Z,SFB,0.07162562685700506
5,2018-09-26T22:05:00Z,SFC,0.06253920333296797
5,2018-09-26T22:05:00Z,SFD,0.032437230434131555
5,2018-09-26T22:05:00Z,TFB,21.253408691574883
5,2018-09-26T22:05:00Z,TFD,23.694676678622674
5,2018-09-26T22:10:00Z,SFA,0.05240064604349649
5,2018-09-26T22:10:00Z,SFB,0.07265294787503732
5,2018-09-26T22:10:00Z,SFC,0.06439821899802693
5,2018-09-26T22:10:00Z,SFD,0.03400076018393548
5,2018-09-26T22:10:00Z,TFB,21.913771258824582
5,2018-09-26T22:10:00Z,TFD,24.292567239647976
5,2018-09-26T22:15:00Z,SFA,0.05435368989407109
5,2018-09-26T22:15:00Z,SFB,0.07397202760983075
5,2018-09-26T22:15:00Z,SFC,0.06691924617598295
5,2018-09-26T22:15:00Z,SFD,0.03610209759825389
5,2018-09-26T22:15:00Z,TFB,22.797128449023027
5,2018-09-26T22:15:00Z,TFD,25.088767348917614
5,2018-09-26T22:20:00Z,SFA,0.056690997789675554
5,2018-09-26T22:20:00Z,SFB,0.07565311099344504
5,2018-09-26T22:20:00Z,SFC,0.07007367912261891
5,2018-09-26T22:20:00Z,SFD,0.038598933345814726
5,2018-09-26T22:20:00Z,TFB,23.7993393757178
5,2018-09-26T22:20:00Z,TFD,25.992406261232585
5,2018-09-26T22:25:00Z,SFA,0.05924392574384818
5,2018-09-26T22:25:00Z,SFB,0.07776644295793975
5,2018-09-26T22:25:00Z,SFC,0.07383291209371769
5,2018-09-26T22:25:00Z,SFD,0.04134895809534592
5,2018-09-26T22:25:00Z,TFB,24.816263152456457
5,2018-09-26T22:25:00Z,TFD,26.912613231393898
5,2018-09-26T22:30:00Z,SFA,0.06184382977012726
5,2018-09-26T22:30:00Z,SFB,0.08038226843537452
5,2018-09-26T22:30:00Z,SFC,0.078168339345062135
5,2018-09-26T22:30:00Z,SFD,0.044209862515575404
5,2018-09-26T22:30:00Z,TFB,25.743758892786577
5,2018-09-26T22:30:00Z,TFD,27.75851751420253
5,2018-09-26T22:35:00Z,SFA,0.06522873563827775
5,2018-09-26T22:35:00Z,SFB,0.08413983351979479
5,2018-09-26T22:35:00Z,SFC,0.0843215715972586
5,2018-09-26T22:35:00Z,SFD,0.04798273463410991
5,2018-09-26T22:35:00Z,TFB,26.813242087696462
5,2018-09-26T22:35:00Z,TFD,28.737780747776114
5,2018-09-26T22:40:00Z,SFA,0.06935294308173
5,2018-09-26T22:40:00Z,SFB,0.08878566403927295
5,2018-09-26T22:40:00Z,SFC,0.09193428100191574
5,2018-09-26T22:40:00Z,SFD,0.05258423561387353
5,2018-09-26T22:40:00Z,TFB,28.062586427672276
5,2018-09-26T22:40:00Z,TFD,29.882227530711777
5,2018-09-26T22:45:00Z,SFA,0.0728722190595204
5,2018-09-26T22:45:00Z,SFB,0.09305092452690913
5,2018-09-26T22:45:00Z,SFC,0.09857795396131985
5,2018-09-26T22:45:00Z,SFD,0.0565454158265703
5,2018-09-26T22:45:00Z,TFB,29.09733832550839
5,2018-09-26T22:45:00Z,TFD,30.83723155852981
5,2018-09-26T22:50:00Z,SFA,0.07615416278346236
5,2018-09-26T22:50:00Z,SFB,0.0975773271923921
5,2018-09-26T22:50:00Z,SFC,0.10499434911186738
5,2018-09-26T22:50:00Z,SFD,0.06027089415228733
5,2018-09-26T22:50:00Z,TFB,29.95250623517493
5,2018-09-26T22:50:00Z,TFD,31.6426909297712
5,2018-09-26T22:55:00Z,SFA,0.07978835058360179
5,2018-09-26T22:55:00Z,SFB,0.10284854574864183
5,2018-09-26T22:55:00Z,SFC,0.11225314403634701
5,2018-09-26T22:55:00Z,SFD,0.06439799753077165
5,2018-09-26T22:55:00Z,TFB,30.81388151255484
5,2018-09-26T22:55:00Z,TFD,32.464497401163264
5,2018-09-26T23:00:00Z,SFA,0.0827635150963239
5,2018-09-26T23:00:00Z,SFB,0.10735868698360532
5,2018-09-26T23:00:00Z,SFC,0.11841770355663352
5,2018-09-26T23:00:00Z,SFD,0.06780683842321716
5,2018-09-26T23:00:00Z,TFB,31.51318492331174
5,2018-09-26T23:00:00Z,TFD,33.13701515550577
5,2018-09-26T23:05:00Z,SFA,0.0847822099901452
5,2018-09-26T23:05:00Z,SFB,0.11093849286683756
5,2018-09-26T23:05:00Z,SFC,0.12326963785997122
5,2018-09-26T23:05:00Z,SFD,0.07018578578741345
5,2018-09-26T23:05:00Z,TFB,31.954626045565103
5,2018-09-26T23:05:00Z,TFD,33.57221960236585
5,2018-09-26T23:10:00Z,SFA,0.08631187992664832
5,2018-09-26T23:10:00Z,SFB,0.1143653984439438
5,2018-09-26T23:10:00Z,SFC,0.12779927361849308
5,2018-09-26T23:10:00Z,SFD,0.07206010799613499
5,2018-09-26T23:10:00Z,TFB,32.204141647138826
5,2018-09-26T23:10:00Z,TFD,33.835760889802295
5,2018-09-26T23:15:00Z,SFA,0.08748859403181776
5,2018-09-26T23:15:00Z,SFB,0.11755355011694656
5,2018-09-26T23:15:00Z,SFC,0.1318830503814069
5,2018-09-26T23:15:00Z,SFD,0.0735652666330532
5,2018-09-26T23:15:00Z,TFB,32.3360432782532
5,2018-09-26T23:15:00Z,TFD,33.99251530835236
5,2018-09-26T23:20:00Z,SFA,0.08844842143163803
5,2018-09-26T23:20:00Z,SFB,0.12041709428786822
5,2018-09-26T23:20:00Z,SFC,0.13539740769792047
5,2018-09-26T23:20:00Z,SFD,0.07483672328183942
5,2018-09-26T23:20:00Z,TFB,32.42464248912852
5,2018-09-26T23:20:00Z,TFD,34.1073591485533
5,2018-09-26T23:25:00Z,SFA,0.08932743125209357
5,2018-09-26T23:25:00Z,SFB,0.12287017735873118
5,2018-09-26T23:25:00Z,SFC,0.13821878511724156
5,2018-09-26T23:25:00Z,SFD,0.07600993952616501
5,2018-09-26T23:25:00Z,TFB,32.54425082998506
5,2018-09-26T23:25:00Z,TFD,34.24516870094236
5,2018-09-26T23:30:00Z,SFA,0.0899158079877738
5,2018-09-26T23:30:00Z,SFB,0.12471133182782054
5,2018-09-26T23:30:00Z,SFC,0.14009285997731105
5,2018-09-26T23:30:00Z,SFD,0.0768751066418993
5,2018-09-26T23:30:00Z,TFB,32.660223867409165
5,2018-09-26T23:30:00Z,TFD,34.3660252710238
5,2018-09-26T23:35:00Z,SFA,0.0901727666469352
5,2018-09-26T23:35:00Z,SFB,0.12609057501345355
5,2018-09-26T23:35:00Z,SFC,0.141201267467912
5,2018-09-26T23:35:00Z,SFD,0.07739036561595475
5,2018-09-26T23:35:00Z,TFB,32.720171421282146
5,2018-09-26T23:35:00Z,TFD,34.42879723539203
5,2018-09-26T23:40:00Z,SFA,0.09048792212606299
5,2018-09-26T23:40:00Z,SFB,0.12744928054770116
5,2018-09-26T23:40:00Z,SFC,0.14207438391601562
5,2018-09-26T23:40:00Z,SFD,0.07794310259856752
5,2018-09-26T23:40:00Z,TFB,32.771786421766734
5,2018-09-26T23:40:00Z,TFD,34.49654149121952
5,2018-09-26T23:45:00Z,SFA,0.09081184896221742
