dt,site,site2,yield_mm,hobo_event_n,recession_n
2018-11-03T12:35:00Z,SF-C,SM,0.13196912787062157,9,SFC_E9_1
2018-11-03T12:40:00Z,SF-C,SM,0.13196912787062157,9,SFC_E9_1
2018-11-03T12:45:00Z,SF-C,SM,0.13196912787062157,9,SFC_E9_1
2018-11-03T12:50:00Z,SF-C,SM,0.13008385461532698,9,SFC_E9_1
2018-11-03T12:55:00Z,SF-C,SM,0.13385440112591618,9,SFC_E9_1
2018-11-03T13:00:00Z,SF-C,SM,0.13196912787062157,9,SFC_E9_1
2018-11-03T13:05:00Z,SF-C,SM,0.13102649124297427,9,SFC_E9_1
2018-11-03T13:10:00Z,SF-C,SM,0.13008385461532698,9,SFC_E9_1
2018-11-03T13:15:00Z,SF-C,SM,0.13385440112591618,9,SFC_E9_1
2018-11-03T13:20:00Z,SF-C,SM,0.12914121798767966,9,SFC_E9_1
2018-11-03T13:25:00Z,SF-C,SM,0.1329117644982689,9,SFC_E9_1
2018-11-03T13:30:00Z,SF-C,SM,0.1329117644982689,9,SFC_E9_1
2018-11-03T13:35:00Z,SF-C,SM,0.13385440112591618,9,SFC_E9_1
2018-11-03T13:40:00Z,SF-C,SM,0.13479703775356347,9,SFC_E9_1
2018-09-03T23:20:00Z,SF-D,YB,9.574303293834256e-4,2,SFD_E2_1
2018-09-03T23:25:00Z,SF-D,YB,0.003351006152841989,2,SFD_E2_1
2018-09-03T23:30:00Z,SF-D,YB,0.004787151646917128,2,SFD_E2_1
2018-09-03T23:35:00Z,SF-D,YB,0.009574303293834257,2,SFD_E2_1
2018-09-03T23:40:00Z,SF-D,YB,0.014361454940751384,2,SFD_E2_1
2018-09-03T23:45:00Z,SF-D,YB,0.018191176258285088,2,SFD_E2_1
2018-09-03T23:50:00Z,SF-D,YB,0.019627321752360226,2,SFD_E2_1
2018-09-03T23:55:00Z,SF-D,YB,0.022020897575818786,2,SFD_E2_1
2018-09-04T00:00:00Z,SF-D,YB,0.02106346724643536,2,SFD_E2_1
2018-09-04T00:05:00Z,SF-D,YB,0.023935758234585637,2,SFD_E2_1
2018-09-04T00:10:00Z,SF-D,YB,0.023935758234585637,2,SFD_E2_1
2018-09-04T00:15:00Z,SF-D,YB,0.025371903728660775,2,SFD_E2_1
2018-09-04T00:20:00Z,SF-D,YB,0.025371903728660775,2,SFD_E2_1
2018-09-04T00:25:00Z,SF-D,YB,0.025850618893352495,2,SFD_E2_1
2018-09-04T00:30:00Z,SF-D,YB,0.025371903728660775,2,SFD_E2_1
2018-09-04T00:35:00Z,SF-D,YB,0.025371903728660775,2,SFD_E2_1
2018-09-04T00:40:00Z,SF-D,YB,0.024893188563969063,2,SFD_E2_1
2018-09-04T00:45:00Z,SF-D,YB,0.024893188563969063,2,SFD_E2_1
2018-09-04T00:50:00Z,SF-D,YB,0.024414473399277357,2,SFD_E2_1
2018-09-04T00:55:00Z,SF-D,YB,0.025850618893352495,2,SFD_E2_1
2018-09-04T01:00:00Z,SF-D,YB,0.025850618893352495,2,SFD_E2_1
2018-09-04T01:05:00Z,SF-D,YB,0.025371903728660775,2,SFD_E2_1
2018-09-04T01:10:00Z,SF-D,YB,0.025371903728660775,2,SFD_E2_1
2018-09-04T01:15:00Z,SF-D,YB,0.0263293340580442,2,SFD_E2_1
2018-09-04T01:20:00Z,SF-D,YB,0.026808049222735914,2,SFD_E2_1
2018-09-04T01:25:00Z,SF-D,YB,0.026808049222735914,2,SFD_E2_1
2018-09-04T01:30:00Z,SF-D,YB,0.026808049222735914,2,SFD_E2_1
2018-09-04T01:35:00Z,SF-D,YB,0.024893188563969063,2,SFD_E2_1
2018-09-04T01:40:00Z,SF-D,YB,0.028244194716811052,2,SFD_E2_1
2018-09-04T01:45:00Z,SF-D,YB,0.026808049222735914,2,SFD_E2_1
2018-09-04T01:50:00Z,SF-D,YB,0.02728676438742763,2,SFD_E2_1
2018-09-04T01:55:00Z,SF-D,YB,0.02776547955211934,2,SFD_E2_1
2018-09-04T02:00:00Z,SF-D,YB,0.028244194716811052,2,SFD_E2_1
2018-09-04T02:05:00Z,SF-D,YB,0.028722909881502768,2,SFD_E2_1
2018-09-04T02:10:00Z,SF-D,YB,0.028722909881502768,2,SFD_E2_1
2018-09-04T02:15:00Z,SF-D,YB,0.028722909881502768,2,SFD_E2_1
2018-09-04T02:20:00Z,SF-D,YB,0.02968034021088619,2,SFD_E2_1
2018-09-04T02:25:00Z,SF-D,YB,0.02968034021088619,2,SFD_E2_1
2018-09-04T02:30:00Z,SF-D,YB,0.028722909881502768,2,SFD_E2_1
2018-09-04T02:35:00Z,SF-D,YB,0.02968034021088619,2,SFD_E2_1
2018-09-04T02:40:00Z,SF-D,YB,0.031116485704961328,2,SFD_E2_1
2018-09-04T02:45:00Z,SF-D,YB,0.03063777054026962,2,SFD_E2_1
2018-09-04T02:50:00Z,SF-D,YB,0.03063777054026962,2,SFD_E2_1
2018-09-04T02:55:00Z,SF-D,YB,0.031116485704961328,2,SFD_E2_1
2018-09-04T03:00:00Z,SF-D,YB,0.031116485704961328,2,SFD_E2_1
2018-09-04T03:05:00Z,SF-D,YB,0.03063777054026962,2,SFD_E2_1
2018-09-04T03:10:00Z,SF-D,YB,0.032552631199036466,2,SFD_E2_1
2018-09-04T03:15:00Z,SF-D,YB,0.031116485704961328,2,SFD_E2_1
2018-09-04T03:20:00Z,SF-D,YB,0.03159520086965305,2,SFD_E2_1
2018-09-04T03:25:00Z,SF-D,YB,0.03063777054026962,2,SFD_E2_1
2018-09-04T03:30:00Z,SF-D,YB,0.03207391603434476,2,SFD_E2_1
2018-09-04T03:35:00Z,SF-D,YB,0.03207391603434476,2,SFD_E2_1
2018-09-04T03:40:00Z,SF-D,YB,0.031116485704961328,2,SFD_E2_1
2018-09-04T03:45:00Z,SF-D,YB,0.031116485704961328,2,SFD_E2_1
2018-09-04T03:50:00Z,SF-D,YB,0.03159520086965305,2,SFD_E2_1
2018-09-04T03:55:00Z,SF-D,YB,0.031116485704961328,2,SFD_E2_1
2018-09-04T04:00:00Z,SF-D,YB,0.03063777054026962,2,SFD_E2_1
2018-09-04T04:05:00Z,SF-D,YB,0.03159520086965305,2,SFD_E2_1
2018-09-04T04:10:00Z,SF-D,YB,0.03063777054026962,2,SFD_E2_1
2018-09-04T04:15:00Z,SF-D,YB,0.031116485704961328,2,SFD_E2_1
2018-09-04T04:20:00Z,SF-D,YB,0.03207391603434476,2,SFD_E2_1
2018-09-04T04:25:00Z,SF-D,YB,0.03207391603434476,2,SFD_E2_1
2018-09-11T08:35:00Z,SF-D,YB,-9.574303293834256e-4,3,SFD_E3_1
2018-09-11T08:40:00Z,SF-D,YB,0,3,SFD_E3_1
2018-09-11T08:45:00Z,SF-D,YB,9.574303293834256e-4,3,SFD_E3_1
2018-09-11T08:50:00Z,SF-D,YB,0.0014361454940751382,3,SFD_E3_1
2018-09-11T08:55:00Z,SF-D,YB,0.0014361454940751382,3,SFD_E3_1
2018-09-11T09:00:00Z,SF-D,YB,0.0028722909881502764,3,SFD_E3_1
2018-09-11T09:05:00Z,SF-D,YB,0.003351006152841989,3,SFD_E3_1
2018-09-11T09:10:00Z,SF-D,YB,0.004787151646917128,3,SFD_E3_1
2018-09-11T09:15:00Z,SF-D,YB,0.004787151646917128,3,SFD_E3_1
2018-09-11T09:20:00Z,SF-D,YB,0.006702012305683978,3,SFD_E3_1
2018-09-11T09:25:00Z,SF-D,YB,0.007180727470375692,3,SFD_E3_1
2018-09-11T09:30:00Z,SF-D,YB,0.007659442635067405,3,SFD_E3_1
2018-09-11T09:35:00Z,SF-D,YB,0.008138157799759117,3,SFD_E3_1
2018-09-11T09:40:00Z,SF-D,YB,0.009574303293834257,3,SFD_E3_1
2018-09-11T09:45:00Z,SF-D,YB,0.01053173362321768,3,SFD_E3_1
2018-09-11T09:50:00Z,SF-D,YB,0.01053173362321768,3,SFD_E3_1
2018-09-11T09:55:00Z,SF-D,YB,0.011010448787909393,3,SFD_E3_1
2018-09-11T10:00:00Z,SF-D,YB,0.013404024611367957,3,SFD_E3_1
2018-09-11T10:05:00Z,SF-D,YB,0.014361454940751384,3,SFD_E3_1
2018-09-11T10:10:00Z,SF-D,YB,0.015797600434826524,3,SFD_E3_1
2018-09-11T10:15:00Z,SF-D,YB,0.016276315599518233,3,SFD_E3_1
2018-09-11T10:20:00Z,SF-D,YB,0.01675503076420995,3,SFD_E3_1
2018-09-11T10:25:00Z,SF-D,YB,0.017233745928901662,3,SFD_E3_1
2018-09-11T10:30:00Z,SF-D,YB,0.017712461093593375,3,SFD_E3_1
2018-09-11T10:35:00Z,SF-D,YB,0.0186698914229768,3,SFD_E3_1
2018-09-11T10:40:00Z,SF-D,YB,0.0186698914229768,3,SFD_E3_1
2018-09-11T10:45:00Z,SF-D,YB,0.020584752081743648,3,SFD_E3_1
2018-09-11T10:50:00Z,SF-D,YB,0.020584752081743648,3,SFD_E3_1
2018-09-11T10:55:00Z,SF-D,YB,0.0224996127405105,3,SFD_E3_1
2018-09-11T11:00:00Z,SF-D,YB,0.02106346724643536,3,SFD_E3_1
2018-09-11T11:05:00Z,SF-D,YB,0.02106346724643536,3,SFD_E3_1
2018-09-11T11:10:00Z,SF-D,YB,0.022020897575818786,3,SFD_E3_1
2018-09-11T11:15:00Z,SF-D,YB,0.021542182411127073,3,SFD_E3_1
2018-09-11T11:20:00Z,SF-D,YB,0.021542182411127073,3,SFD_E3_1
2018-09-11T11:25:00Z,SF-D,YB,0.022020897575818786,3,SFD_E3_1
2018-09-11T11:30:00Z,SF-D,YB,0.0224996127405105,3,SFD_E3_1
2018-09-11T11:35:00Z,SF-D,YB,0.0224996127405105,3,SFD_E3_1
2018-09-11T11:40:00Z,SF-D,YB,0.023457043069893924,3,SFD_E3_1
2018-09-11T11:45:00Z,SF-D,YB,0.023935758234585637,3,SFD_E3_1
2018-09-11T11:50:00Z,SF-D,YB,0.023935758234585637,3,SFD_E3_1
2018-09-11T11:55:00Z,SF-D,YB,0.024414473399277357,3,SFD_E3_1
2018-09-11T12:00:00Z,SF-D,YB,0.024414473399277357,3,SFD_E3_1
2018-09-11T12:05:00Z,SF-D,YB,0.024893188563969063,3,SFD_E3_1
2018-09-11T12:10:00Z,SF-D,YB,0.024893188563969063,3,SFD_E3_1
2018-09-11T12:15:00Z,SF-D,YB,0.023935758234585637,3,SFD_E3_1
2018-09-11T12:20:00Z,SF-D,YB,0.025850618893352495,3,SFD_E3_1
2018-09-11T12:25:00Z,SF-D,YB,0.025850618893352495,3,SFD_E3_1
2018-09-11T12:30:00Z,SF-D,YB,0.025371903728660775,3,SFD_E3_1
2018-09-11T12:35:00Z,SF-D,YB,0.025371903728660775,3,SFD_E3_1
2018-09-11T12:40:00Z,SF-D,YB,0.025371903728660775,3,SFD_E3_1
2018-09-11T12:45:00Z,SF-D,YB,0.025371903728660775,3,SFD_E3_1
2018-09-11T12:50:00Z,SF-D,YB,0.025371903728660775,3,SFD_E3_1
2018-09-11T12:55:00Z,SF-D,YB,0.026808049222735914,3,SFD_E3_1
2018-09-11T13:00:00Z,SF-D,YB,0.0263293340580442,3,SFD_E3_1
2018-09-11T13:05:00Z,SF-D,YB,0.02728676438742763,3,SFD_E3_1
2018-09-11T13:10:00Z,SF-D,YB,0.0263293340580442,3,SFD_E3_1
2018-09-11T13:15:00Z,SF-D,YB,0.0263293340580442,3,SFD_E3_1
2018-09-11T13:20:00Z,SF-D,YB,0.0263293340580442,3,SFD_E3_1
2018-09-11T13:25:00Z,SF-D,YB,0.02728676438742763,3,SFD_E3_1
2018-09-11T13:30:00Z,SF-D,YB,0.02728676438742763,3,SFD_E3_1
2018-09-11T13:35:00Z,SF-D,YB,0.028244194716811052,3,SFD_E3_1
2018-09-11T13:40:00Z,SF-D,YB,0.02776547955211934,3,SFD_E3_1
2018-09-11T13:45:00Z,SF-D,YB,0.02920162504619448,3,SFD_E3_1
2018-09-11T13:50:00Z,SF-D,YB,0.02728676438742763,3,SFD_E3_1
2018-09-11T13:55:00Z,SF-D,YB,0.02776547955211934,3,SFD_E3_1
2018-09-11T14:00:00Z,SF-D,YB,0.02728676438742763,3,SFD_E3_1
2018-09-11T14:05:00Z,SF-D,YB,0.028722909881502768,3,SFD_E3_1
2018-09-11T14:10:00Z,SF-D,YB,0.028722909881502768,3,SFD_E3_1
2018-09-11T14:15:00Z,SF-D,YB,0.028722909881502768,3,SFD_E3_1
2018-09-11T14:20:00Z,SF-D,YB,0.02776547955211934,3,SFD_E3_1
2018-09-11T14:25:00Z,SF-D,YB,0.028244194716811052,3,SFD_E3_1
2018-09-11T14:30:00Z,SF-D,YB,0.028722909881502768,3,SFD_E3_1
2018-09-11T14:35:00Z,SF-D,YB,0.028722909881502768,3,SFD_E3_1
2018-09-11T14:40:00Z,SF-D,YB,0.02920162504619448,3,SFD_E3_1
2018-09-11T14:45:00Z,SF-D,YB,0.02920162504619448,3,SFD_E3_1
2018-09-11T14:50:00Z,SF-D,YB,0.02968034021088619,3,SFD_E3_1
2018-09-11T14:55:00Z,SF-D,YB,0.02920162504619448,3,SFD_E3_1
2018-09-11T15:00:00Z,SF-D,YB,0.03063777054026962,3,SFD_E3_1
2018-09-11T15:05:00Z,SF-D,YB,0.030159055375577906,3,SFD_E3_1
2018-09-11T15:10:00Z,SF-D,YB,0.031116485704961328,3,SFD_E3_1
2018-09-11T15:15:00Z,SF-D,YB,0.031116485704961328,3,SFD_E3_1
2018-09-11T15:20:00Z,SF-D,YB,0.031116485704961328,3,SFD_E3_1
2018-09-11T15:25:00Z,SF-D,YB,0.031116485704961328,3,SFD_E3_1
2018-09-11T15:30:00Z,SF-D,YB,0.031116485704961328,3,SFD_E3_1
2018-09-11T15:35:00Z,SF-D,YB,0.030159055375577906,3,SFD_E3_1
2018-09-11T15:40:00Z,SF-D,YB,0.030159055375577906,3,SFD_E3_1
2018-09-11T15:45:00Z,SF-D,YB,0.02968034021088619,3,SFD_E3_1
2018-09-11T15:50:00Z,SF-D,YB,0.03063777054026962,3,SFD_E3_1
2018-09-11T15:55:00Z,SF-D,YB,0.03159520086965305,3,SFD_E3_1
2018-09-11T16:00:00Z,SF-D,YB,0.03159520086965305,3,SFD_E3_1
2018-09-11T16:05:00Z,SF-D,YB,0.031116485704961328,3,SFD_E3_1
2018-09-11T16:10:00Z,SF-D,YB,0.03159520086965305,3,SFD_E3_1
2018-09-11T16:15:00Z,SF-D,YB,0.031116485704961328,3,SFD_E3_1
2018-09-11T16:20:00Z,SF-D,YB,0.031116485704961328,3,SFD_E3_1
2018-09-11T16:25:00Z,SF-D,YB,0.03159520086965305,3,SFD_E3_1
2018-09-11T16:30:00Z,SF-D,YB,0.032552631199036466,3,SFD_E3_1
2018-09-11T16:35:00Z,SF-D,YB,0.0335100615284199,3,SFD_E3_1
2018-09-11T16:40:00Z,SF-D,YB,0.032552631199036466,3,SFD_E3_1
2018-09-11T16:45:00Z,SF-D,YB,0.03303134636372818,3,SFD_E3_1
2018-09-11T16:50:00Z,SF-D,YB,0.032552631199036466,3,SFD_E3_1
2018-09-11T16:55:00Z,SF-D,YB,0.03207391603434476,3,SFD_E3_1
2018-09-11T17:00:00Z,SF-D,YB,0.032552631199036466,3,SFD_E3_1
2018-09-11T17:05:00Z,SF-D,YB,0.03303134636372818,3,SFD_E3_1
2018-09-11T17:10:00Z,SF-D,YB,0.032552631199036466,3,SFD_E3_1
2018-09-11T17:15:00Z,SF-D,YB,0.0335100615284199,3,SFD_E3_1
2018-09-11T17:20:00Z,SF-D,YB,0.0335100615284199,3,SFD_E3_1
2018-09-11T17:25:00Z,SF-D,YB,0.03207391603434476,3,SFD_E3_1
2018-09-11T17:30:00Z,SF-D,YB,0.03303134636372818,3,SFD_E3_1
2018-09-11T17:35:00Z,SF-D,YB,0.0335100615284199,3,SFD_E3_1
2018-09-11T17:40:00Z,SF-D,YB,0.0335100615284199,3,SFD_E3_1
2018-09-11T17:45:00Z,SF-D,YB,0.034467491857803324,3,SFD_E3_1
2018-09-21T16:05:00Z,SF-D,YB,-9.574303293834256e-4,4,SFD_E4_1
2018-09-21T16:10:00Z,SF-D,YB,4.787151646917128e-4,4,SFD_E4_1
2018-09-21T16:15:00Z,SF-D,YB,0.0019148606587668512,4,SFD_E4_1
2018-09-21T16:20:00Z,SF-D,YB,0.0014361454940751382,4,SFD_E4_1
2018-09-21T16:25:00Z,SF-D,YB,0.002393575823458564,4,SFD_E4_1
2018-09-21T16:30:00Z,SF-D,YB,0.0028722909881502764,4,SFD_E4_1
2018-09-21T16:35:00Z,SF-D,YB,0.0028722909881502764,4,SFD_E4_1
2018-09-21T16:40:00Z,SF-D,YB,0.002393575823458564,4,SFD_E4_1
2018-09-21T16:45:00Z,SF-D,YB,0.0028722909881502764,4,SFD_E4_1
2018-09-21T16:50:00Z,SF-D,YB,0.0019148606587668512,4,SFD_E4_1
2018-09-21T16:55:00Z,SF-D,YB,0.0019148606587668512,4,SFD_E4_1
2018-09-21T17:00:00Z,SF-D,YB,0.002393575823458564,4,SFD_E4_1
2018-09-21T17:05:00Z,SF-D,YB,0.003351006152841989,4,SFD_E4_1
2018-09-21T17:10:00Z,SF-D,YB,0.004787151646917128,4,SFD_E4_1
2018-09-21T17:15:00Z,SF-D,YB,0.0043084364822254155,4,SFD_E4_1
2018-09-21T17:20:00Z,SF-D,YB,0.0038297213175337024,4,SFD_E4_1
2018-09-21T17:25:00Z,SF-D,YB,0.0038297213175337024,4,SFD_E4_1
2018-09-21T17:30:00Z,SF-D,YB,0.0043084364822254155,4,SFD_E4_1
2018-09-21T17:35:00Z,SF-D,YB,0.004787151646917128,4,SFD_E4_1
2018-09-21T17:40:00Z,SF-D,YB,0.0043084364822254155,4,SFD_E4_1
2018-09-21T17:45:00Z,SF-D,YB,0.0038297213175337024,4,SFD_E4_1
2018-09-21T17:50:00Z,SF-D,YB,0.0043084364822254155,4,SFD_E4_1
2018-09-21T17:55:00Z,SF-D,YB,0.0038297213175337024,4,SFD_E4_1
2018-09-21T18:00:00Z,SF-D,YB,0.0038297213175337024,4,SFD_E4_1
2018-09-21T18:05:00Z,SF-D,YB,0.003351006152841989,4,SFD_E4_1
2018-09-21T18:10:00Z,SF-D,YB,0.004787151646917128,4,SFD_E4_1
2018-09-21T18:15:00Z,SF-D,YB,0.00526586681160884,4,SFD_E4_1
2018-09-22T02:50:00Z,SF-D,YB,0.007659442635067405,4,SFD_E4_2
2018-09-22T02:55:00Z,SF-D,YB,0.008138157799759117,4,SFD_E4_2
2018-09-22T03:00:00Z,SF-D,YB,0.009095588129142544,4,SFD_E4_2
2018-09-22T03:05:00Z,SF-D,YB,0.010053018458525968,4,SFD_E4_2
2018-09-22T03:10:00Z,SF-D,YB,0.008616872964450831,4,SFD_E4_2
2018-09-22T03:15:00Z,SF-D,YB,0.009095588129142544,4,SFD_E4_2
2018-09-22T03:20:00Z,SF-D,YB,0.009095588129142544,4,SFD_E4_2
2018-09-22T03:25:00Z,SF-D,YB,0.009095588129142544,4,SFD_E4_2
2018-09-22T03:30:00Z,SF-D,YB,0.008616872964450831,4,SFD_E4_2
2018-09-22T03:35:00Z,SF-D,YB,0.009095588129142544,4,SFD_E4_2
2018-09-22T03:40:00Z,SF-D,YB,0.010053018458525968,4,SFD_E4_2
2018-09-22T03:45:00Z,SF-D,YB,0.009574303293834257,4,SFD_E4_2
2018-09-22T03:50:00Z,SF-D,YB,0.010053018458525968,4,SFD_E4_2
2018-09-22T03:55:00Z,SF-D,YB,0.011010448787909393,4,SFD_E4_2
2018-09-22T04:00:00Z,SF-D,YB,0.010053018458525968,4,SFD_E4_2
2018-09-22T04:05:00Z,SF-D,YB,0.011010448787909393,4,SFD_E4_2
2018-09-22T04:10:00Z,SF-D,YB,0.011967879117292819,4,SFD_E4_2
2018-09-22T04:15:00Z,SF-D,YB,0.012446594281984531,4,SFD_E4_2
2018-09-22T04:20:00Z,SF-D,YB,0.013404024611367957,4,SFD_E4_2
2018-09-22T04:25:00Z,SF-D,YB,0.01388273977605967,4,SFD_E4_2
2018-09-22T04:30:00Z,SF-D,YB,0.014361454940751384,4,SFD_E4_2
2018-09-22T04:35:00Z,SF-D,YB,0.01388273977605967,4,SFD_E4_2
2018-09-22T04:40:00Z,SF-D,YB,0.014361454940751384,4,SFD_E4_2
2018-09-22T04:45:00Z,SF-D,YB,0.01388273977605967,4,SFD_E4_2
2018-09-22T04:50:00Z,SF-D,YB,0.012925309446676247,4,SFD_E4_2
2018-09-22T04:55:00Z,SF-D,YB,0.014840170105443095,4,SFD_E4_2
2018-09-22T05:00:00Z,SF-D,YB,0.01675503076420995,4,SFD_E4_2
2018-09-22T05:05:00Z,SF-D,YB,0.015797600434826524,4,SFD_E4_2
2018-09-22T05:10:00Z,SF-D,YB,0.015797600434826524,4,SFD_E4_2
2018-09-22T05:15:00Z,SF-D,YB,0.016276315599518233,4,SFD_E4_2
2018-09-22T05:20:00Z,SF-D,YB,0.01675503076420995,4,SFD_E4_2
2018-09-22T05:25:00Z,SF-D,YB,0.01675503076420995,4,SFD_E4_2
2018-09-22T05:30:00Z,SF-D,YB,0.01675503076420995,4,SFD_E4_2
2018-09-22T05:35:00Z,SF-D,YB,0.017712461093593375,4,SFD_E4_2
2018-09-22T05:40:00Z,SF-D,YB,0.017712461093593375,4,SFD_E4_2
2018-09-22T05:45:00Z,SF-D,YB,0.017233745928901662,4,SFD_E4_2
2018-09-22T05:50:00Z,SF-D,YB,0.017233745928901662,4,SFD_E4_2
2018-09-22T05:55:00Z,SF-D,YB,0.01675503076420995,4,SFD_E4_2
2018-09-22T06:00:00Z,SF-D,YB,0.018191176258285088,4,SFD_E4_2
2018-09-22T06:05:00Z,SF-D,YB,0.018191176258285088,4,SFD_E4_2
2018-09-22T06:10:00Z,SF-D,YB,0.018191176258285088,4,SFD_E4_2
2018-09-22T06:15:00Z,SF-D,YB,0.019148606587668513,4,SFD_E4_2
2018-09-22T06:20:00Z,SF-D,YB,0.018191176258285088,4,SFD_E4_2
2018-09-22T06:25:00Z,SF-D,YB,0.019148606587668513,4,SFD_E4_2
2018-09-22T06:30:00Z,SF-D,YB,0.019148606587668513,4,SFD_E4_2
2018-09-22T06:35:00Z,SF-D,YB,0.019627321752360226,4,SFD_E4_2
2018-09-22T06:40:00Z,SF-D,YB,0.019627321752360226,4,SFD_E4_2
2018-09-22T06:45:00Z,SF-D,YB,0.019627321752360226,4,SFD_E4_2
2018-09-22T06:50:00Z,SF-D,YB,0.018191176258285088,4,SFD_E4_2
2018-09-22T06:55:00Z,SF-D,YB,0.019148606587668513,4,SFD_E4_2
2018-09-22T07:00:00Z,SF-D,YB,0.020106036917051935,4,SFD_E4_2
2018-09-22T07:05:00Z,SF-D,YB,0.019627321752360226,4,SFD_E4_2
2018-09-22T07:10:00Z,SF-D,YB,0.021542182411127073,4,SFD_E4_2
2018-09-25T21:40:00Z,SF-D,YB,-0.0019148606587668512,5,SFD_E1_1
2018-09-25T21:45:00Z,SF-D,YB,-0.0014361454940751382,5,SFD_E1_1
2018-09-25T21:50:00Z,SF-D,YB,-4.787151646917128e-4,5,SFD_E1_1
2018-09-25T21:55:00Z,SF-D,YB,-0,5,SFD_E1_1
2018-09-25T22:00:00Z,SF-D,YB,0.0014361454940751382,5,SFD_E1_1
2018-09-25T22:05:00Z,SF-D,YB,9.574303293834256e-4,5,SFD_E1_1
2018-09-25T22:10:00Z,SF-D,YB,0.002393575823458564,5,SFD_E1_1
2018-09-25T22:15:00Z,SF-D,YB,0.0019148606587668512,5,SFD_E1_1
2018-09-25T22:20:00Z,SF-D,YB,0.0028722909881502764,5,SFD_E1_1
2018-09-25T22:25:00Z,SF-D,YB,0.0019148606587668512,5,SFD_E1_1
2018-09-25T22:30:00Z,SF-D,YB,0.0019148606587668512,5,SFD_E1_1
2018-09-25T22:35:00Z,SF-D,YB,0.0028722909881502764,5,SFD_E1_1
2018-09-25T22:40:00Z,SF-D,YB,0.0028722909881502764,5,SFD_E1_1
2018-09-25T22:45:00Z,SF-D,YB,0.002393575823458564,5,SFD_E1_1
2018-09-25T22:50:00Z,SF-D,YB,0.003351006152841989,5,SFD_E1_1
2018-09-25T22:55:00Z,SF-D,YB,0.0043084364822254155,5,SFD_E1_1
2018-09-25T23:00:00Z,SF-D,YB,0.0043084364822254155,5,SFD_E1_1
2018-09-25T23:05:00Z,SF-D,YB,0.0043084364822254155,5,SFD_E1_1
2018-09-25T23:10:00Z,SF-D,YB,0.006223297140992266,5,SFD_E1_1
2018-09-25T23:15:00Z,SF-D,YB,0.006223297140992266,5,SFD_E1_1
2018-09-25T23:20:00Z,SF-D,YB,0.006702012305683978,5,SFD_E1_1
2018-09-25T23:25:00Z,SF-D,YB,0.006702012305683978,5,SFD_E1_1
2018-09-25T23:30:00Z,SF-D,YB,0.006702012305683978,5,SFD_E1_1
2018-09-25T23:35:00Z,SF-D,YB,0.006702012305683978,5,SFD_E1_1
2018-09-25T23:40:00Z,SF-D,YB,0.006702012305683978,5,SFD_E1_1
2018-09-25T23:45:00Z,SF-D,YB,0.008138157799759117,5,SFD_E1_1
2018-09-25T23:50:00Z,SF-D,YB,0.007180727470375692,5,SFD_E1_1
2018-09-25T23:55:00Z,SF-D,YB,0.008138157799759117,5,SFD_E1_1
2018-09-26T00:00:00Z,SF-D,YB,0.008138157799759117,5,SFD_E1_1
2018-09-26T00:05:00Z,SF-D,YB,0.008138157799759117,5,SFD_E1_1
2018-09-26T00:10:00Z,SF-D,YB,0.008616872964450831,5,SFD_E1_1
2018-09-26T00:15:00Z,SF-D,YB,0.009095588129142544,5,SFD_E1_1
2018-09-26T00:20:00Z,SF-D,YB,0.008138157799759117,5,SFD_E1_1
2018-09-26T00:25:00Z,SF-D,YB,0.009095588129142544,5,SFD_E1_1
2018-09-26T00:30:00Z,SF-D,YB,0.008616872964450831,5,SFD_E1_1
2018-09-26T00:35:00Z,SF-D,YB,0.009095588129142544,5,SFD_E1_1
2018-09-26T00:40:00Z,SF-D,YB,0.009574303293834257,5,SFD_E1_1
2018-09-26T00:45:00Z,SF-D,YB,0.009095588129142544,5,SFD_E1_1
2018-09-26T00:50:00Z,SF-D,YB,0.009574303293834257,5,SFD_E1_1
2018-09-26T00:55:00Z,SF-D,YB,0.009095588129142544,5,SFD_E1_1
2018-09-26T01:00:00Z,SF-D,YB,0.009574303293834257,5,SFD_E1_1
2018-09-26T01:05:00Z,SF-D,YB,0.009095588129142544,5,SFD_E1_1
2018-09-26T01:10:00Z,SF-D,YB,0.009095588129142544,5,SFD_E1_1
2018-09-26T01:15:00Z,SF-D,YB,0.009574303293834257,5,SFD_E1_1
2018-09-26T01:20:00Z,SF-D,YB,0.008616872964450831,5,SFD_E1_1
2018-09-26T01:25:00Z,SF-D,YB,0.009095588129142544,5,SFD_E1_1
2018-09-26T01:30:00Z,SF-D,YB,0.009574303293834257,5,SFD_E1_1
2018-09-26T01:35:00Z,SF-D,YB,0.01053173362321768,5,SFD_E1_1
2018-09-26T01:40:00Z,SF-D,YB,0.010053018458525968,5,SFD_E1_1
2018-09-26T01:45:00Z,SF-D,YB,0.01053173362321768,5,SFD_E1_1
2018-09-26T01:50:00Z,SF-D,YB,0.011489163952601106,5,SFD_E1_1
2018-09-26T01:55:00Z,SF-D,YB,0.010053018458525968,5,SFD_E1_1
2018-09-26T02:00:00Z,SF-D,YB,0.01053173362321768,5,SFD_E1_1
2018-09-26T02:05:00Z,SF-D,YB,0.010053018458525968,5,SFD_E1_1
2018-09-26T02:10:00Z,SF-D,YB,0.011010448787909393,5,SFD_E1_1
2018-09-26T02:15:00Z,SF-D,YB,0.011489163952601106,5,SFD_E1_1
2018-09-26T02:20:00Z,SF-D,YB,0.011010448787909393,5,SFD_E1_1
