"Plot Title: 10563962_TF-B_180719"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10563962, SEN S/N: 10563962, LBL: P)","Temp, °C (LGR S/N: 10563962, SEN S/N: 10563962, LBL: T)","Abs Pres Barom., kPa (LGR S/N: 10710527, SEN S/N: 10710527)","Sensor Depth, meters (LGR S/N: 10563962)","Coupler Detached (LGR S/N: 10563962)","Coupler Attached (LGR S/N: 10563962)","Stopped (LGR S/N: 10563962)","End Of File (LGR S/N: 10563962)"
7152,08/11/18 06:30:00 PM,95.856,17.855,95.666,0.019,,,,
7153,08/11/18 06:35:00 PM,95.866,17.855,,0.019,,,,
7154,08/11/18 06:40:00 PM,95.883,17.760,,0.020,,,,
7155,08/11/18 06:45:00 PM,95.883,17.760,95.702,0.018,,,,
7156,08/11/18 06:50:00 PM,95.870,17.665,,0.018,,,,
7157,08/11/18 06:55:00 PM,95.870,17.665,,0.018,,,,
7158,08/11/18 07:00:00 PM,95.887,17.570,95.684,0.021,,,,
7159,08/11/18 07:05:00 PM,95.887,17.570,,0.020,,,,
7160,08/11/18 07:10:00 PM,95.874,17.475,,0.019,,,,
7161,08/11/18 07:15:00 PM,95.874,17.475,95.696,0.018,,,,
7162,08/11/18 07:20:00 PM,95.862,17.379,,0.017,,,,
7163,08/11/18 07:25:00 PM,95.872,17.379,,0.017,,,,
7164,08/11/18 07:30:00 PM,95.889,17.284,95.703,0.019,,,,
7165,08/11/18 07:35:00 PM,95.908,17.284,,0.020,,,,
7166,08/11/18 07:40:00 PM,95.915,17.189,,0.020,,,,
7167,08/11/18 07:45:00 PM,95.925,17.189,95.728,0.020,,,,
7168,08/11/18 07:50:00 PM,95.922,17.094,,0.019,,,,
7169,08/11/18 07:55:00 PM,95.932,17.094,,0.019,,,,
7170,08/11/18 08:00:00 PM,95.939,16.999,95.751,0.019,,,,
7171,08/11/18 08:05:00 PM,95.949,16.999,,0.019,,,,
7172,08/11/18 08:10:00 PM,95.949,16.999,,0.018,,,,
7173,08/11/18 08:15:00 PM,95.969,16.999,95.780,0.019,,,,
7174,08/11/18 08:20:00 PM,95.966,16.903,,0.019,,,,
7175,08/11/18 08:25:00 PM,95.976,16.903,,0.020,,,,
7176,08/11/18 08:30:00 PM,95.956,16.903,95.777,0.018,,,,
7177,08/11/18 08:35:00 PM,95.953,16.808,,0.018,,,,
7178,08/11/18 08:40:00 PM,95.953,16.808,,0.019,,,,
7179,08/11/18 08:45:00 PM,95.953,16.808,95.763,0.019,,,,
7180,08/11/18 08:50:00 PM,95.960,16.713,,0.020,,,,
7181,08/11/18 08:55:00 PM,95.960,16.713,,0.020,,,,
7182,08/11/18 09:00:00 PM,95.960,16.713,95.759,0.020,,,,
7183,08/11/18 09:05:00 PM,95.977,16.618,,0.022,,,,
7184,08/11/18 09:10:00 PM,95.968,16.618,,0.020,,,,
7185,08/11/18 09:15:00 PM,95.968,16.618,95.775,0.020,,,,
7186,08/11/18 09:20:00 PM,95.968,16.618,,0.020,,,,
7187,08/11/18 09:25:00 PM,95.955,16.523,,0.019,,,,
7188,08/11/18 09:30:00 PM,95.965,16.523,95.771,0.020,,,,
7189,08/11/18 09:35:00 PM,95.965,16.523,,0.020,,,,
7190,08/11/18 09:40:00 PM,95.952,16.427,,0.019,,,,
7191,08/11/18 09:45:00 PM,95.952,16.427,95.757,0.020,,,,
7192,08/11/18 09:50:00 PM,95.952,16.427,,0.019,,,,
7193,08/11/18 09:55:00 PM,95.969,16.332,,0.021,,,,
7194,08/11/18 10:00:00 PM,95.959,16.332,95.769,0.019,,,,
7195,08/11/18 10:05:00 PM,95.957,16.237,,0.019,,,,
7196,08/11/18 10:10:00 PM,95.957,16.237,,0.019,,,,
7197,08/11/18 10:15:00 PM,95.967,16.237,95.772,0.020,,,,
7198,08/11/18 10:20:00 PM,95.974,16.141,,0.020,,,,
7199,08/11/18 10:25:00 PM,95.983,16.141,,0.020,,,,
7200,08/11/18 10:30:00 PM,95.971,16.046,95.788,0.019,,,,
7201,08/11/18 10:35:00 PM,95.971,16.046,,0.018,,,,
7202,08/11/18 10:40:00 PM,95.968,15.951,,0.018,,,,
7203,08/11/18 10:45:00 PM,95.968,15.951,95.794,0.018,,,,
7204,08/11/18 10:50:00 PM,95.988,15.951,,0.020,,,,
7205,08/11/18 10:55:00 PM,95.988,15.951,,0.020,,,,
7206,08/11/18 11:00:00 PM,95.988,15.951,95.788,0.020,,,,
7207,08/11/18 11:05:00 PM,95.988,15.951,,0.021,,,,
7208,08/11/18 11:10:00 PM,95.978,15.951,,0.020,,,,
7209,08/11/18 11:15:00 PM,95.978,15.951,95.778,0.020,,,,
7210,08/11/18 11:20:00 PM,95.968,15.951,,0.019,,,,
7211,08/11/18 11:25:00 PM,95.978,15.951,,0.020,,,,
7212,08/11/18 11:30:00 PM,95.966,15.855,95.778,0.019,,,,
7213,08/11/18 11:35:00 PM,95.985,15.855,,0.020,,,,
7214,08/11/18 11:40:00 PM,96.005,15.855,,0.021,,,,
7215,08/11/18 11:45:00 PM,96.005,15.855,95.804,0.020,,,,
7216,08/11/18 11:50:00 PM,95.995,15.855,,0.019,,,,
7217,08/11/18 11:55:00 PM,95.995,15.855,,0.019,,,,
7218,08/12/18 12:00:00 AM,95.992,15.760,95.804,0.019,,,,
7219,08/12/18 12:05:00 AM,96.002,15.760,,0.020,,,,
7220,08/12/18 12:10:00 AM,95.982,15.760,,0.018,,,,
7221,08/12/18 12:15:00 AM,95.992,15.760,95.800,0.020,,,,
7222,08/12/18 12:20:00 AM,96.002,15.760,,0.020,,,,
7223,08/12/18 12:25:00 AM,96.012,15.760,,0.021,,,,
7224,08/12/18 12:30:00 AM,95.999,15.664,95.806,0.020,,,,
7225,08/12/18 12:35:00 AM,95.999,15.664,,0.020,,,,
7226,08/12/18 12:40:00 AM,95.999,15.664,,0.020,,,,
7227,08/12/18 12:45:00 AM,95.990,15.664,95.806,0.019,,,,
7228,08/12/18 12:50:00 AM,95.990,15.664,,0.020,,,,
7229,08/12/18 12:55:00 AM,95.999,15.664,,0.021,,,,
7230,08/12/18 01:00:00 AM,95.987,15.569,95.782,0.021,,,,
7231,08/12/18 01:05:00 AM,95.997,15.569,,0.022,,,,
7232,08/12/18 01:10:00 AM,95.987,15.569,,0.021,,,,
7233,08/12/18 01:15:00 AM,95.997,15.569,95.782,0.022,,,,
7234,08/12/18 01:20:00 AM,95.987,15.569,,0.021,,,,
7235,08/12/18 01:25:00 AM,95.997,15.569,,0.022,,,,
7236,08/12/18 01:30:00 AM,95.977,15.569,95.782,0.020,,,,
7237,08/12/18 01:35:00 AM,95.977,15.569,,0.020,,,,
7238,08/12/18 01:40:00 AM,95.977,15.569,,0.020,,,,
7239,08/12/18 01:45:00 AM,95.987,15.569,95.782,0.021,,,,
7240,08/12/18 01:50:00 AM,95.977,15.569,,0.020,,,,
7241,08/12/18 01:55:00 AM,95.967,15.569,,0.019,,,,
7242,08/12/18 02:00:00 AM,95.967,15.569,95.776,0.019,,,,
7243,08/12/18 02:05:00 AM,95.958,15.569,,0.019,,,,
7244,08/12/18 02:10:00 AM,95.980,15.664,,0.021,,,,
7245,08/12/18 02:15:00 AM,95.999,15.664,95.776,0.023,,,,
7246,08/12/18 02:20:00 AM,95.990,15.664,,0.021,,,,
7247,08/12/18 02:25:00 AM,95.999,15.664,,0.021,,,,
7248,08/12/18 02:30:00 AM,95.980,15.664,95.800,0.018,,,,
7249,08/12/18 02:35:00 AM,95.980,15.664,,0.018,,,,
7250,08/12/18 02:40:00 AM,95.980,15.664,,0.018,,,,
7251,08/12/18 02:45:00 AM,95.999,15.664,95.810,0.019,,,,
7252,08/12/18 02:50:00 AM,95.999,15.664,,0.019,,,,
7253,08/12/18 02:55:00 AM,95.990,15.664,,0.018,,,,
7254,08/12/18 03:00:00 AM,96.009,15.664,95.810,0.020,,,,
7255,08/12/18 03:05:00 AM,95.999,15.664,,0.019,,,,
7256,08/12/18 03:10:00 AM,95.992,15.760,,0.018,,,,
7257,08/12/18 03:15:00 AM,96.012,15.760,95.820,0.020,,,,
7258,08/12/18 03:20:00 AM,96.002,15.760,,0.019,,,,
7259,08/12/18 03:25:00 AM,96.002,15.760,,0.019,,,,
7260,08/12/18 03:30:00 AM,96.002,15.760,95.810,0.020,,,,
7261,08/12/18 03:35:00 AM,95.999,15.664,,0.020,,,,
7262,08/12/18 03:40:00 AM,96.002,15.760,,0.020,,,,
7263,08/12/18 03:45:00 AM,95.999,15.664,95.800,0.020,,,,
7264,08/12/18 03:50:00 AM,96.019,15.664,,0.022,,,,
7265,08/12/18 03:55:00 AM,96.019,15.664,,0.022,,,,
7266,08/12/18 04:00:00 AM,96.009,15.664,95.810,0.020,,,,
7267,08/12/18 04:05:00 AM,96.019,15.664,,0.021,,,,
7268,08/12/18 04:10:00 AM,96.038,15.664,,0.022,,,,
7269,08/12/18 04:15:00 AM,96.029,15.664,95.826,0.021,,,,
7270,08/12/18 04:20:00 AM,96.038,15.664,,0.021,,,,
7271,08/12/18 04:25:00 AM,96.038,15.664,,0.020,,,,
7272,08/12/18 04:30:00 AM,96.068,15.664,95.852,0.022,,,,
7273,08/12/18 04:35:00 AM,96.065,15.569,,0.022,,,,
7274,08/12/18 04:40:00 AM,96.075,15.569,,0.023,,,,
7275,08/12/18 04:45:00 AM,96.055,15.569,95.848,0.021,,,,
7276,08/12/18 04:50:00 AM,96.055,15.569,,0.021,,,,
7277,08/12/18 04:55:00 AM,96.046,15.569,,0.020,,,,
7278,08/12/18 05:00:00 AM,96.046,15.569,95.848,0.020,,,,
7279,08/12/18 05:05:00 AM,96.065,15.569,,0.022,,,,
7280,08/12/18 05:10:00 AM,96.065,15.569,,0.021,,,,
7281,08/12/18 05:15:00 AM,96.075,15.569,95.864,0.022,,,,
7282,08/12/18 05:20:00 AM,96.075,15.569,,0.021,,,,
7283,08/12/18 05:25:00 AM,96.082,15.473,,0.022,,,,
7284,08/12/18 05:30:00 AM,96.072,15.473,95.870,0.021,,,,
7285,08/12/18 05:35:00 AM,96.072,15.473,,0.021,,,,
7286,08/12/18 05:40:00 AM,96.072,15.473,,0.021,,,,
7287,08/12/18 05:45:00 AM,96.072,15.473,95.870,0.021,,,,
7288,08/12/18 05:50:00 AM,96.062,15.473,,0.019,,,,
7289,08/12/18 05:55:00 AM,96.092,15.473,,0.022,,,,
7290,08/12/18 06:00:00 AM,96.072,15.473,95.884,0.019,,,,
7291,08/12/18 06:05:00 AM,96.082,15.473,,0.019,,,,
7292,08/12/18 06:10:00 AM,96.082,15.473,,0.018,,,,
7293,08/12/18 06:15:00 AM,96.102,15.473,95.914,0.019,,,,
7294,08/12/18 06:20:00 AM,96.111,15.473,,0.020,,,,
7295,08/12/18 06:25:00 AM,96.102,15.473,,0.020,,,,
7296,08/12/18 06:30:00 AM,96.102,15.473,95.907,0.020,,,,
7297,08/12/18 06:35:00 AM,96.102,15.473,,0.019,,,,
7298,08/12/18 06:40:00 AM,96.111,15.473,,0.019,,,,
7299,08/12/18 06:45:00 AM,96.124,15.569,95.931,0.020,,,,
7300,08/12/18 06:50:00 AM,96.124,15.569,,0.019,,,,
7301,08/12/18 06:55:00 AM,96.124,15.569,,0.019,,,,
7302,08/12/18 07:00:00 AM,96.117,15.664,95.943,0.018,,,,
7303,08/12/18 07:05:00 AM,96.146,15.664,,0.020,,,,
7304,08/12/18 07:10:00 AM,96.129,15.760,,0.018,,,,
7305,08/12/18 07:15:00 AM,96.139,15.760,95.954,0.019,,,,
7306,08/12/18 07:20:00 AM,96.142,15.855,,0.019,,,,
7307,08/12/18 07:25:00 AM,96.161,15.855,,0.021,,,,
7308,08/12/18 07:30:00 AM,96.154,15.951,95.962,0.020,,,,
7309,08/12/18 07:35:00 AM,96.154,15.951,,0.019,,,,
7310,08/12/18 07:40:00 AM,96.167,16.046,,0.020,,,,
7311,08/12/18 07:45:00 AM,96.167,16.046,95.980,0.019,,,,
7312,08/12/18 07:50:00 AM,96.179,16.141,,0.020,,,,
7313,08/12/18 07:55:00 AM,96.179,16.141,,0.021,,,,
7314,08/12/18 08:00:00 AM,96.172,16.237,95.975,0.020,,,,
7315,08/12/18 08:05:00 AM,96.175,16.332,,0.020,,,,
7316,08/12/18 08:10:00 AM,96.168,16.427,,0.019,,,,
7317,08/12/18 08:15:00 AM,96.183,16.618,95.988,0.020,,,,
7318,08/12/18 08:20:00 AM,96.186,16.713,,0.019,,,,
7319,08/12/18 08:25:00 AM,96.186,16.713,,0.018,,,,
7320,08/12/18 08:30:00 AM,96.208,16.808,96.016,0.020,,,,
7321,08/12/18 08:35:00 AM,96.198,16.808,,0.019,,,,
7322,08/12/18 08:40:00 AM,96.191,16.903,,0.019,,,,
7323,08/12/18 08:45:00 AM,96.191,16.903,96.000,0.019,,,,
7324,08/12/18 08:50:00 AM,96.204,16.999,,0.020,,,,
7325,08/12/18 08:55:00 AM,96.213,16.999,,0.021,,,,
7326,08/12/18 09:00:00 AM,96.213,16.999,96.010,0.021,,,,
7327,08/12/18 09:05:00 AM,96.206,17.094,,0.019,,,,
7328,08/12/18 09:10:00 AM,96.216,17.094,,0.020,,,,
7329,08/12/18 09:15:00 AM,96.236,17.094,96.030,0.021,,,,
7330,08/12/18 09:20:00 AM,96.245,17.094,,0.022,,,,
7331,08/12/18 09:25:00 AM,96.245,17.094,,0.021,,,,
7332,08/12/18 09:30:00 AM,96.245,17.094,96.042,0.021,,,,
7333,08/12/18 09:35:00 AM,96.245,17.094,,0.020,,,,
7334,08/12/18 09:40:00 AM,96.245,17.094,,0.020,,,,
7335,08/12/18 09:45:00 AM,96.245,17.094,96.048,0.020,,,,
7336,08/12/18 09:50:00 AM,96.236,17.094,,0.019,,,,
7337,08/12/18 09:55:00 AM,96.236,17.094,,0.019,,,,
7338,08/12/18 10:00:00 AM,96.245,17.094,96.054,0.019,,,,
7339,08/12/18 10:05:00 AM,96.226,17.094,,0.018,,,,
7340,08/12/18 10:10:00 AM,96.245,17.094,,0.021,,,,
7341,08/12/18 10:15:00 AM,96.245,17.094,96.034,0.022,,,,
7342,08/12/18 10:20:00 AM,96.226,17.094,,0.019,,,,
7343,08/12/18 10:25:00 AM,96.258,17.189,,0.021,,,,
7344,08/12/18 10:30:00 AM,96.238,17.189,96.064,0.018,,,,
7345,08/12/18 10:35:00 AM,96.248,17.189,,0.019,,,,
7346,08/12/18 10:40:00 AM,96.238,17.189,,0.019,,,,
7347,08/12/18 10:45:00 AM,96.248,17.189,96.052,0.020,,,,
7348,08/12/18 10:50:00 AM,96.251,17.284,,0.020,,,,
7349,08/12/18 10:55:00 AM,96.251,17.284,,0.020,,,,
7350,08/12/18 11:00:00 AM,96.254,17.379,96.054,0.020,,,,
7351,08/12/18 11:05:00 AM,96.263,17.379,,0.021,,,,
7352,08/12/18 11:10:00 AM,96.263,17.379,,0.021,,,,
7353,08/12/18 11:15:00 AM,96.263,17.379,96.054,0.021,,,,
7354,08/12/18 11:20:00 AM,96.266,17.475,,0.021,,,,
7355,08/12/18 11:25:00 AM,96.256,17.475,,0.020,,,,
7356,08/12/18 11:30:00 AM,96.247,17.475,96.067,0.018,,,,
7357,08/12/18 11:35:00 AM,96.256,17.475,,0.020,,,,
7358,08/12/18 11:40:00 AM,96.237,17.475,,0.019,,,,
7359,08/12/18 11:45:00 AM,96.249,17.570,96.041,0.021,,,,
7360,08/12/18 11:50:00 AM,96.249,17.570,,0.022,,,,
7361,08/12/18 11:55:00 AM,96.252,17.665,,0.022,,,,
7362,08/12/18 12:00:00 PM,96.252,17.665,96.032,0.022,,,,
7363,08/12/18 12:05:00 PM,96.252,17.665,,0.022,,,,
7364,08/12/18 12:10:00 PM,96.242,17.665,,0.020,,,,
7365,08/12/18 12:15:00 PM,96.242,17.665,96.051,0.019,,,,
7366,08/12/18 12:20:00 PM,96.242,17.665,,0.020,,,,
7367,08/12/18 12:25:00 PM,96.235,17.760,,0.019,,,,
7368,08/12/18 12:30:00 PM,96.245,17.760,96.045,0.020,,,,
7369,08/12/18 12:35:00 PM,96.245,17.760,,0.021,,,,
7370,08/12/18 12:40:00 PM,96.245,17.760,,0.021,,,,
7371,08/12/18 12:45:00 PM,96.245,17.760,96.039,0.021,,,,
7372,08/12/18 12:50:00 PM,96.245,17.760,,0.021,,,,
7373,08/12/18 12:55:00 PM,96.245,17.760,,0.021,,,,
7374,08/12/18 01:00:00 PM,96.228,17.855,96.033,0.020,,,,
7375,08/12/18 01:05:00 PM,96.228,17.855,,0.020,,,,
7376,08/12/18 01:10:00 PM,96.238,17.855,,0.021,,,,
7377,08/12/18 01:15:00 PM,96.231,17.950,96.025,0.021,,,,
7378,08/12/18 01:20:00 PM,96.241,17.950,,0.022,,,,
7379,08/12/18 01:25:00 PM,96.231,17.950,,0.020,,,,
7380,08/12/18 01:30:00 PM,96.231,17.950,96.035,0.020,,,,
7381,08/12/18 01:35:00 PM,96.234,18.045,,0.020,,,,
7382,08/12/18 01:40:00 PM,96.234,18.045,,0.021,,,,
7383,08/12/18 01:45:00 PM,96.224,18.045,96.029,0.020,,,,
7384,08/12/18 01:50:00 PM,96.224,18.045,,0.020,,,,
7385,08/12/18 01:55:00 PM,96.234,18.045,,0.020,,,,
7386,08/12/18 02:00:00 PM,96.243,18.045,96.039,0.021,,,,
7387,08/12/18 02:05:00 PM,96.256,18.140,,0.022,,,,
7388,08/12/18 02:10:00 PM,96.243,18.045,,0.021,,,,
7389,08/12/18 02:15:00 PM,96.253,18.045,96.035,0.022,,,,
7390,08/12/18 02:20:00 PM,96.224,18.045,,0.019,,,,
7391,08/12/18 02:25:00 PM,96.243,18.045,,0.021,,,,
7392,08/12/18 02:30:00 PM,96.214,18.045,96.031,0.019,,,,
7393,08/12/18 02:35:00 PM,96.224,18.045,,0.020,,,,
7394,08/12/18 02:40:00 PM,96.224,18.045,,0.020,,,,
7395,08/12/18 02:45:00 PM,96.234,18.045,96.025,0.021,,,,
7396,08/12/18 02:50:00 PM,96.227,18.140,,0.021,,,,
7397,08/12/18 02:55:00 PM,96.217,18.140,,0.020,,,,
7398,08/12/18 03:00:00 PM,96.217,18.140,96.019,0.020,,,,
7399,08/12/18 03:05:00 PM,96.217,18.140,,0.020,,,,
7400,08/12/18 03:10:00 PM,96.217,18.140,,0.021,,,,
7401,08/12/18 03:15:00 PM,96.207,18.140,96.013,0.020,,,,
7402,08/12/18 03:20:00 PM,96.207,18.140,,0.020,,,,
7403,08/12/18 03:25:00 PM,96.220,18.236,,0.022,,,,
7404,08/12/18 03:30:00 PM,96.200,18.236,96.001,0.020,,,,
7405,08/12/18 03:35:00 PM,96.210,18.236,,0.021,,,,
7406,08/12/18 03:40:00 PM,96.203,18.331,,0.020,,,,
7407,08/12/18 03:45:00 PM,96.212,18.331,96.012,0.020,,,,
7408,08/12/18 03:50:00 PM,96.225,18.426,,0.021,,,,
7409,08/12/18 03:55:00 PM,96.215,18.426,,0.020,,,,
7410,08/12/18 04:00:00 PM,96.215,18.426,96.019,0.020,,,,
7411,08/12/18 04:05:00 PM,96.215,18.426,,0.020,,,,
7412,08/12/18 04:10:00 PM,96.225,18.426,,0.021,,,,
7413,08/12/18 04:15:00 PM,96.235,18.426,96.015,0.022,,,,
7414,08/12/18 04:20:00 PM,96.215,18.426,,0.020,,,,
7415,08/12/18 04:25:00 PM,96.215,18.426,,0.020,,,,
7416,08/12/18 04:30:00 PM,96.225,18.426,96.015,0.021,,,,
7417,08/12/18 04:35:00 PM,96.205,18.426,,0.019,,,,
7418,08/12/18 04:40:00 PM,96.225,18.426,,0.021,,,,
7419,08/12/18 04:45:00 PM,96.225,18.426,96.015,0.021,,,,
7420,08/12/18 04:50:00 PM,96.215,18.426,,0.020,,,,
7421,08/12/18 04:55:00 PM,96.205,18.426,,0.019,,,,
7422,08/12/18 05:00:00 PM,96.215,18.426,96.019,0.020,,,,
7423,08/12/18 05:05:00 PM,96.215,18.426,,0.020,,,,
7424,08/12/18 05:10:00 PM,96.208,18.521,,0.019,,,,
7425,08/12/18 05:15:00 PM,96.208,18.521,96.028,0.018,,,,
7426,08/12/18 05:20:00 PM,96.218,18.521,,0.020,,,,
7427,08/12/18 05:25:00 PM,96.215,18.426,,0.020,,,,
7428,08/12/18 05:30:00 PM,96.215,18.426,96.015,0.020,,,,
7429,08/12/18 05:35:00 PM,96.215,18.426,,0.020,,,,
7430,08/12/18 05:40:00 PM,96.205,18.426,,0.019,,,,
7431,08/12/18 05:45:00 PM,96.215,18.426,96.021,0.020,,,,
7432,08/12/18 05:50:00 PM,96.205,18.426,,0.019,,,,
7433,08/12/18 05:55:00 PM,96.205,18.426,,0.019,,,,
7434,08/12/18 06:00:00 PM,96.205,18.426,96.021,0.019,,,,
7435,08/12/18 06:05:00 PM,96.205,18.426,,0.019,,,,
7436,08/12/18 06:10:00 PM,96.215,18.426,,0.020,,,,
7437,08/12/18 06:15:00 PM,96.193,18.331,96.013,0.018,,,,
7438,08/12/18 06:20:00 PM,96.212,18.331,,0.021,,,,
7439,08/12/18 06:25:00 PM,96.193,18.331,,0.020,,,,
7440,08/12/18 06:30:00 PM,96.203,18.331,95.993,0.021,,,,
7441,08/12/18 06:35:00 PM,96.203,18.331,,0.021,,,,
7442,08/12/18 06:40:00 PM,96.212,18.331,,0.021,,,,
7443,08/12/18 06:45:00 PM,96.210,18.236,96.009,0.020,,,,
7444,08/12/18 06:50:00 PM,96.220,18.236,,0.021,,,,
7445,08/12/18 06:55:00 PM,96.220,18.236,,0.020,,,,
7446,08/12/18 07:00:00 PM,96.210,18.236,96.025,0.019,,,,
7447,08/12/18 07:05:00 PM,96.210,18.236,,0.019,,,,
7448,08/12/18 07:10:00 PM,96.217,18.140,,0.020,,,,
7449,08/12/18 07:15:00 PM,96.217,18.140,96.021,0.020,,,,
7450,08/12/18 07:20:00 PM,96.217,18.140,,0.020,,,,
7451,08/12/18 07:25:00 PM,96.217,18.140,,0.020,,,,
7452,08/12/18 07:30:00 PM,96.227,18.140,96.027,0.020,,,,
7453,08/12/18 07:35:00 PM,96.224,18.045,,0.020,,,,
7454,08/12/18 07:40:00 PM,96.234,18.045,,0.020,,,,
7455,08/12/18 07:45:00 PM,96.243,18.045,96.037,0.021,,,,
7456,08/12/18 07:50:00 PM,96.253,18.045,,0.022,,,,
7457,08/12/18 07:55:00 PM,96.234,18.045,,0.020,,,,
7458,08/12/18 08:00:00 PM,96.231,17.950,96.043,0.019,,,,
7459,08/12/18 08:05:00 PM,96.231,17.950,,0.018,,,,
7460,08/12/18 08:10:00 PM,96.231,17.950,,0.018,,,,
7461,08/12/18 08:15:00 PM,96.241,17.950,96.063,0.018,,,,
7462,08/12/18 08:20:00 PM,96.260,17.950,,0.020,,,,
7463,08/12/18 08:25:00 PM,96.260,17.950,,0.020,,,,
7464,08/12/18 08:30:00 PM,96.258,17.855,96.059,0.020,,,,
7465,08/12/18 08:35:00 PM,96.248,17.855,,0.020,,,,
7466,08/12/18 08:40:00 PM,96.258,17.855,,0.021,,,,
7467,08/12/18 08:45:00 PM,96.248,17.855,96.049,0.020,,,,
7468,08/12/18 08:50:00 PM,96.258,17.855,,0.021,,,,
7469,08/12/18 08:55:00 PM,96.248,17.855,,0.021,,,,
7470,08/12/18 09:00:00 PM,96.258,17.855,96.045,0.022,,,,
7471,08/12/18 09:05:00 PM,96.245,17.760,,0.020,,,,
7472,08/12/18 09:10:00 PM,96.235,17.760,,0.019,,,,
7473,08/12/18 09:15:00 PM,96.245,17.760,96.045,0.020,,,,
7474,08/12/18 09:20:00 PM,96.255,17.760,,0.021,,,,
7475,08/12/18 09:25:00 PM,96.235,17.760,,0.019,,,,
7476,08/12/18 09:30:00 PM,96.235,17.760,96.055,0.018,,,,
7477,08/12/18 09:35:00 PM,96.235,17.760,,0.019,,,,
7478,08/12/18 09:40:00 PM,96.206,17.760,,0.016,,,,
7479,08/12/18 09:45:00 PM,96.225,17.760,96.045,0.018,,,,
7480,08/12/18 09:50:00 PM,96.223,17.665,,0.018,,,,
7481,08/12/18 09:55:00 PM,96.213,17.665,,0.017,,,,
7482,08/12/18 10:00:00 PM,96.223,17.665,96.041,0.019,,,,
7483,08/12/18 10:05:00 PM,96.232,17.665,,0.020,,,,
7484,08/12/18 10:10:00 PM,96.232,17.665,,0.020,,,,
7485,08/12/18 10:15:00 PM,96.213,17.665,96.032,0.018,,,,
7486,08/12/18 10:20:00 PM,96.213,17.665,,0.018,,,,
7487,08/12/18 10:25:00 PM,96.223,17.665,,0.019,,,,
7488,08/12/18 10:30:00 PM,96.223,17.665,96.038,0.019,,,,
7489,08/12/18 10:35:00 PM,96.240,17.570,,0.020,,,,
7490,08/12/18 10:40:00 PM,96.230,17.570,,0.019,,,,
7491,08/12/18 10:45:00 PM,96.240,17.570,96.048,0.020,,,,
7492,08/12/18 10:50:00 PM,96.249,17.570,,0.020,,,,
7493,08/12/18 10:55:00 PM,96.249,17.570,,0.020,,,,
7494,08/12/18 11:00:00 PM,96.240,17.570,96.048,0.020,,,,
7495,08/12/18 11:05:00 PM,96.230,17.570,,0.018,,,,
7496,08/12/18 11:10:00 PM,96.249,17.570,,0.020,,,,
7497,08/12/18 11:15:00 PM,96.249,17.570,96.057,0.020,,,,
7498,08/12/18 11:20:00 PM,96.249,17.570,,0.021,,,,
7499,08/12/18 11:25:00 PM,96.249,17.570,,0.022,,,,
7500,08/12/18 11:30:00 PM,96.249,17.570,96.024,0.023,,,,
7501,08/12/18 11:35:00 PM,96.259,17.570,,0.023,,,,
7502,08/12/18 11:40:00 PM,96.249,17.570,,0.022,,,,
7503,08/12/18 11:45:00 PM,96.237,17.475,96.044,0.020,,,,
7504,08/12/18 11:50:00 PM,96.247,17.475,,0.022,,,,
7505,08/12/18 11:55:00 PM,96.227,17.475,,0.020,,,,
7506,08/13/18 12:00:00 AM,96.227,17.475,96.020,0.021,,,,
7507,08/13/18 12:05:00 AM,96.237,17.475,,0.021,,,,
7508,08/13/18 12:10:00 AM,96.237,17.475,,0.020,,,,
7509,08/13/18 12:15:00 AM,96.237,17.475,96.056,0.018,,,,
7510,08/13/18 12:20:00 AM,96.254,17.379,,0.021,,,,
7511,08/13/18 12:25:00 AM,96.224,17.379,,0.019,,,,
7512,08/13/18 12:30:00 AM,96.224,17.379,96.028,0.020,,,,
7513,08/13/18 12:35:00 AM,96.244,17.379,,0.021,,,,
7514,08/13/18 12:40:00 AM,96.244,17.379,,0.020,,,,
7515,08/13/18 12:45:00 AM,96.241,17.284,96.064,0.018,,,,
7516,08/13/18 12:50:00 AM,96.231,17.284,,0.018,,,,
7517,08/13/18 12:55:00 AM,96.251,17.284,,0.021,,,,
7518,08/13/18 01:00:00 AM,96.238,17.189,96.040,0.020,,,,
7519,08/13/18 01:05:00 AM,96.238,17.189,,0.020,,,,
7520,08/13/18 01:10:00 AM,96.229,17.189,,0.018,,,,
7521,08/13/18 01:15:00 AM,96.229,17.189,96.056,0.018,,,,
7522,08/13/18 01:20:00 AM,96.226,17.094,,0.018,,,,
7523,08/13/18 01:25:00 AM,96.226,17.094,,0.018,,,,
7524,08/13/18 01:30:00 AM,96.236,17.094,96.046,0.019,,,,
7525,08/13/18 01:35:00 AM,96.226,17.094,,0.019,,,,
7526,08/13/18 01:40:00 AM,96.236,17.094,,0.020,,,,
7527,08/13/18 01:45:00 AM,96.226,17.094,96.036,0.019,,,,
7528,08/13/18 01:50:00 AM,96.226,17.094,,0.020,,,,
7529,08/13/18 01:55:00 AM,96.226,17.094,,0.020,,,,
7530,08/13/18 02:00:00 AM,96.216,17.094,96.030,0.019,,,,
7531,08/13/18 02:05:00 AM,96.216,17.094,,0.020,,,,
7532,08/13/18 02:10:00 AM,96.206,17.094,,0.019,,,,
