"Plot Title: 10563962_TF-B_180719"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10563962, SEN S/N: 10563962, LBL: P)","Temp, °C (LGR S/N: 10563962, SEN S/N: 10563962, LBL: T)","Abs Pres Barom., kPa (LGR S/N: 10710527, SEN S/N: 10710527)","Sensor Depth, meters (LGR S/N: 10563962)","Coupler Detached (LGR S/N: 10563962)","Coupler Attached (LGR S/N: 10563962)","Stopped (LGR S/N: 10563962)","End Of File (LGR S/N: 10563962)"
3760,09/20/18 05:30:00 PM,96.418,13.846,96.260,0.016,,,,
3761,09/20/18 05:35:00 PM,96.425,13.750,,0.016,,,,
3762,09/20/18 05:40:00 PM,96.423,13.654,,0.015,,,,
3763,09/20/18 05:45:00 PM,96.423,13.654,96.278,0.015,,,,
3764,09/20/18 05:50:00 PM,96.430,13.558,,0.015,,,,
3765,09/20/18 05:55:00 PM,96.417,13.461,,0.013,,,,
3766,09/20/18 06:00:00 PM,96.437,13.461,96.292,0.015,,,,
3767,09/20/18 06:05:00 PM,96.434,13.365,,0.014,,,,
3768,09/20/18 06:10:00 PM,96.432,13.269,,0.014,,,,
3769,09/20/18 06:15:00 PM,96.461,13.269,96.300,0.016,,,,
3770,09/20/18 06:20:00 PM,96.458,13.173,,0.016,,,,
3771,09/20/18 06:25:00 PM,96.439,13.173,,0.014,,,,
3772,09/20/18 06:30:00 PM,96.449,13.173,96.297,0.015,,,,
3773,09/20/18 06:35:00 PM,96.458,13.173,,0.016,,,,
3774,09/20/18 06:40:00 PM,96.446,13.076,,0.015,,,,
3775,09/20/18 06:45:00 PM,96.466,13.076,96.297,0.017,,,,
3776,09/20/18 06:50:00 PM,96.466,13.076,,0.017,,,,
3777,09/20/18 06:55:00 PM,96.456,13.076,,0.016,,,,
3778,09/20/18 07:00:00 PM,96.463,12.980,96.303,0.016,,,,
3779,09/20/18 07:05:00 PM,96.443,12.980,,0.015,,,,
3780,09/20/18 07:10:00 PM,96.443,12.980,,0.015,,,,
3781,09/20/18 07:15:00 PM,96.443,12.980,96.289,0.016,,,,
3782,09/20/18 07:20:00 PM,96.441,12.883,,0.016,,,,
3783,09/20/18 07:25:00 PM,96.421,12.883,,0.014,,,,
3784,09/20/18 07:30:00 PM,96.441,12.883,96.285,0.016,,,,
3785,09/20/18 07:35:00 PM,96.460,12.883,,0.017,,,,
3786,09/20/18 07:40:00 PM,96.477,12.787,,0.018,,,,
3787,09/20/18 07:45:00 PM,96.467,12.787,96.311,0.016,,,,
3788,09/20/18 07:50:00 PM,96.487,12.787,,0.017,,,,
3789,09/20/18 07:55:00 PM,96.487,12.787,,0.017,,,,
3790,09/20/18 08:00:00 PM,96.497,12.787,96.331,0.017,,,,
3791,09/20/18 08:05:00 PM,96.494,12.690,,0.016,,,,
3792,09/20/18 08:10:00 PM,96.514,12.690,,0.018,,,,
3793,09/20/18 08:15:00 PM,96.504,12.690,96.337,0.017,,,,
3794,09/20/18 08:20:00 PM,96.494,12.690,,0.016,,,,
3795,09/20/18 08:25:00 PM,96.494,12.690,,0.016,,,,
3796,09/20/18 08:30:00 PM,96.494,12.690,96.333,0.016,,,,
3797,09/20/18 08:35:00 PM,96.482,12.594,,0.015,,,,
3798,09/20/18 08:40:00 PM,96.482,12.594,,0.015,,,,
3799,09/20/18 08:45:00 PM,96.482,12.594,96.333,0.015,,,,
3800,09/20/18 08:50:00 PM,96.491,12.594,,0.017,,,,
3801,09/20/18 08:55:00 PM,96.462,12.594,,0.014,,,,
3802,09/20/18 09:00:00 PM,96.472,12.594,96.315,0.016,,,,
3803,09/20/18 09:05:00 PM,96.469,12.497,,0.015,,,,
3804,09/20/18 09:10:00 PM,96.489,12.497,,0.017,,,,
3805,09/20/18 09:15:00 PM,96.489,12.497,96.331,0.016,,,,
3806,09/20/18 09:20:00 PM,96.476,12.401,,0.014,,,,
3807,09/20/18 09:25:00 PM,96.496,12.401,,0.016,,,,
3808,09/20/18 09:30:00 PM,96.496,12.401,96.341,0.016,,,,
3809,09/20/18 09:35:00 PM,96.496,12.401,,0.016,,,,
3810,09/20/18 09:40:00 PM,96.506,12.401,,0.017,,,,
3811,09/20/18 09:45:00 PM,96.506,12.401,96.337,0.017,,,,
3812,09/20/18 09:50:00 PM,96.486,12.401,,0.015,,,,
3813,09/20/18 09:55:00 PM,96.496,12.401,,0.016,,,,
3814,09/20/18 10:00:00 PM,96.484,12.304,96.341,0.015,,,,
3815,09/20/18 10:05:00 PM,96.493,12.304,,0.015,,,,
3816,09/20/18 10:10:00 PM,96.493,12.304,,0.015,,,,
3817,09/20/18 10:15:00 PM,96.474,12.304,96.345,0.013,,,,
3818,09/20/18 10:20:00 PM,96.493,12.304,,0.015,,,,
3819,09/20/18 10:25:00 PM,96.486,12.401,,0.015,,,,
3820,09/20/18 10:30:00 PM,96.486,12.401,96.339,0.015,,,,
3821,09/20/18 10:35:00 PM,96.486,12.401,,0.015,,,,
3822,09/20/18 10:40:00 PM,96.476,12.401,,0.014,,,,
3823,09/20/18 10:45:00 PM,96.486,12.401,96.343,0.015,,,,
3824,09/20/18 10:50:00 PM,96.486,12.401,,0.015,,,,
3825,09/20/18 10:55:00 PM,96.486,12.401,,0.015,,,,
3826,09/20/18 11:00:00 PM,96.496,12.401,96.333,0.017,,,,
3827,09/20/18 11:05:00 PM,96.486,12.401,,0.016,,,,
3828,09/20/18 11:10:00 PM,96.486,12.401,,0.016,,,,
3829,09/20/18 11:15:00 PM,96.476,12.401,96.323,0.016,,,,
3830,09/20/18 11:20:00 PM,96.476,12.401,,0.015,,,,
3831,09/20/18 11:25:00 PM,96.476,12.401,,0.015,,,,
3832,09/20/18 11:30:00 PM,96.508,12.497,96.337,0.017,,,,
3833,09/20/18 11:35:00 PM,96.499,12.497,,0.016,,,,
3834,09/20/18 11:40:00 PM,96.479,12.497,,0.014,,,,
3835,09/20/18 11:45:00 PM,96.479,12.497,96.341,0.014,,,,
3836,09/20/18 11:50:00 PM,96.469,12.497,,0.014,,,,
3837,09/20/18 11:55:00 PM,96.469,12.497,,0.016,,,,
3838,09/21/18 12:00:00 AM,96.469,12.497,96.301,0.017,,,,
3839,09/21/18 12:05:00 AM,96.460,12.497,,0.017,,,,
3840,09/21/18 12:10:00 AM,96.450,12.497,,0.016,,,,
3841,09/21/18 12:15:00 AM,96.440,12.497,96.291,0.015,,,,
3842,09/21/18 12:20:00 AM,96.460,12.497,,0.018,,,,
3843,09/21/18 12:25:00 AM,96.440,12.497,,0.016,,,,
3844,09/21/18 12:30:00 AM,96.433,12.594,96.281,0.015,,,,
3845,09/21/18 12:35:00 AM,96.433,12.594,,0.016,,,,
3846,09/21/18 12:40:00 AM,96.433,12.594,,0.016,,,,
3847,09/21/18 12:45:00 AM,96.433,12.594,96.271,0.017,,,,
3848,09/21/18 12:50:00 AM,96.420,12.497,,0.016,,,,
3849,09/21/18 12:55:00 AM,96.411,12.497,,0.015,,,,
3850,09/21/18 01:00:00 AM,96.411,12.497,96.261,0.015,,,,
3851,09/21/18 01:05:00 AM,96.401,12.497,,0.015,,,,
3852,09/21/18 01:10:00 AM,96.391,12.497,,0.015,,,,
3853,09/21/18 01:15:00 AM,96.381,12.497,96.232,0.015,,,,
3854,09/21/18 01:20:00 AM,96.391,12.497,,0.016,,,,
3855,09/21/18 01:25:00 AM,96.401,12.497,,0.016,,,,
3856,09/21/18 01:30:00 AM,96.381,12.497,96.251,0.013,,,,
3857,09/21/18 01:35:00 AM,96.371,12.497,,0.014,,,,
3858,09/21/18 01:40:00 AM,96.371,12.497,,0.015,,,,
3859,09/21/18 01:45:00 AM,96.371,12.497,96.212,0.016,,,,
3860,09/21/18 01:50:00 AM,96.362,12.497,,0.016,,,,
3861,09/21/18 01:55:00 AM,96.352,12.497,,0.015,,,,
3862,09/21/18 02:00:00 AM,96.362,12.497,96.202,0.016,,,,
3863,09/21/18 02:05:00 AM,96.362,12.497,,0.017,,,,
3864,09/21/18 02:10:00 AM,96.332,12.497,,0.015,,,,
3865,09/21/18 02:15:00 AM,96.342,12.497,96.182,0.016,,,,
3866,09/21/18 02:20:00 AM,96.303,12.497,,0.013,,,,
3867,09/21/18 02:25:00 AM,96.332,12.497,,0.016,,,,
3868,09/21/18 02:30:00 AM,96.352,12.497,96.172,0.018,,,,
3869,09/21/18 02:35:00 AM,96.342,12.497,,0.018,,,,
3870,09/21/18 02:40:00 AM,96.342,12.497,,0.018,,,,
3871,09/21/18 02:45:00 AM,96.313,12.497,96.162,0.015,,,,
3872,09/21/18 02:50:00 AM,96.313,12.497,,0.016,,,,
3873,09/21/18 02:55:00 AM,96.293,12.497,,0.014,,,,
3874,09/21/18 03:00:00 AM,96.303,12.497,96.152,0.015,,,,
3875,09/21/18 03:05:00 AM,96.293,12.497,,0.014,,,,
3876,09/21/18 03:10:00 AM,96.313,12.497,,0.016,,,,
3877,09/21/18 03:15:00 AM,96.313,12.497,96.158,0.016,,,,
3878,09/21/18 03:20:00 AM,96.313,12.497,,0.016,,,,
3879,09/21/18 03:25:00 AM,96.332,12.497,,0.018,,,,
3880,09/21/18 03:30:00 AM,96.313,12.497,96.148,0.017,,,,
3881,09/21/18 03:35:00 AM,96.332,12.497,,0.019,,,,
3882,09/21/18 03:40:00 AM,96.313,12.497,,0.017,,,,
3883,09/21/18 03:45:00 AM,96.313,12.497,96.148,0.017,,,,
3884,09/21/18 03:50:00 AM,96.313,12.497,,0.016,,,,
3885,09/21/18 03:55:00 AM,96.313,12.497,,0.015,,,,
3886,09/21/18 04:00:00 AM,96.323,12.497,96.168,0.016,,,,
3887,09/21/18 04:05:00 AM,96.323,12.497,,0.017,,,,
3888,09/21/18 04:10:00 AM,96.300,12.401,,0.016,,,,
3889,09/21/18 04:15:00 AM,96.300,12.401,96.129,0.017,,,,
3890,09/21/18 04:20:00 AM,96.281,12.401,,0.016,,,,
3891,09/21/18 04:25:00 AM,96.271,12.401,,0.015,,,,
3892,09/21/18 04:30:00 AM,96.291,12.401,96.119,0.018,,,,
3893,09/21/18 04:35:00 AM,96.281,12.401,,0.016,,,,
3894,09/21/18 04:40:00 AM,96.291,12.401,,0.016,,,,
3895,09/21/18 04:45:00 AM,96.310,12.401,96.135,0.018,,,,
3896,09/21/18 04:50:00 AM,96.291,12.401,,0.016,,,,
3897,09/21/18 04:55:00 AM,96.281,12.401,,0.016,,,,
3898,09/21/18 05:00:00 AM,96.281,12.401,96.125,0.016,,,,
3899,09/21/18 05:05:00 AM,96.261,12.401,,0.016,,,,
3900,09/21/18 05:10:00 AM,96.251,12.401,,0.016,,,,
3901,09/21/18 05:15:00 AM,96.242,12.401,96.075,0.017,,,,
3902,09/21/18 05:20:00 AM,96.271,12.401,,0.019,,,,
3903,09/21/18 05:25:00 AM,96.268,12.304,,0.018,,,,
3904,09/21/18 05:30:00 AM,96.268,12.304,96.095,0.018,,,,
3905,09/21/18 05:35:00 AM,96.259,12.304,,0.018,,,,
3906,09/21/18 05:40:00 AM,96.259,12.304,,0.019,,,,
3907,09/21/18 05:45:00 AM,96.249,12.304,96.065,0.019,,,,
3908,09/21/18 05:50:00 AM,96.259,12.304,,0.020,,,,
3909,09/21/18 05:55:00 AM,96.229,12.304,,0.017,,,,
3910,09/21/18 06:00:00 AM,96.229,12.304,96.065,0.017,,,,
3911,09/21/18 06:05:00 AM,96.249,12.304,,0.018,,,,
3912,09/21/18 06:10:00 AM,96.249,12.304,,0.017,,,,
3913,09/21/18 06:15:00 AM,96.259,12.304,96.085,0.018,,,,
3914,09/21/18 06:20:00 AM,96.239,12.304,,0.015,,,,
3915,09/21/18 06:25:00 AM,96.268,12.304,,0.018,,,,
3916,09/21/18 06:30:00 AM,96.288,12.304,96.099,0.019,,,,
3917,09/21/18 06:35:00 AM,96.259,12.304,,0.017,,,,
3918,09/21/18 06:40:00 AM,96.259,12.304,,0.017,,,,
3919,09/21/18 06:45:00 AM,96.249,12.304,96.093,0.016,,,,
3920,09/21/18 06:50:00 AM,96.249,12.304,,0.017,,,,
3921,09/21/18 06:55:00 AM,96.239,12.304,,0.016,,,,
3922,09/21/18 07:00:00 AM,96.249,12.304,96.073,0.018,,,,
3923,09/21/18 07:05:00 AM,96.229,12.304,,0.017,,,,
3924,09/21/18 07:10:00 AM,96.249,12.304,,0.020,,,,
3925,09/21/18 07:15:00 AM,96.219,12.304,96.043,0.018,,,,
3926,09/21/18 07:20:00 AM,96.219,12.304,,0.019,,,,
3927,09/21/18 07:25:00 AM,96.200,12.304,,0.018,,,,
3928,09/21/18 07:30:00 AM,96.190,12.304,96.013,0.018,,,,
3929,09/21/18 07:35:00 AM,96.171,12.304,,0.017,,,,
3930,09/21/18 07:40:00 AM,96.161,12.304,,0.017,,,,
3931,09/21/18 07:45:00 AM,96.141,12.304,95.980,0.016,,,,
3932,09/21/18 07:50:00 AM,96.131,12.304,,0.016,,,,
3933,09/21/18 07:55:00 AM,96.131,12.304,,0.017,,,,
3934,09/21/18 08:00:00 AM,96.122,12.304,95.952,0.017,,,,
3935,09/21/18 08:05:00 AM,96.116,12.110,,0.017,,,,
3936,09/21/18 08:10:00 AM,96.114,12.013,,0.018,,,,
3937,09/21/18 08:15:00 AM,96.101,11.916,95.935,0.017,,,,
3938,09/21/18 08:20:00 AM,96.101,11.916,,0.017,,,,
3939,09/21/18 08:25:00 AM,96.092,11.916,,0.016,,,,
3940,09/21/18 08:30:00 AM,96.111,11.916,95.931,0.018,,,,
3941,09/21/18 08:35:00 AM,96.148,11.819,,0.023,,,,
3942,09/21/18 08:40:00 AM,96.206,11.819,,0.029,,,,
3943,09/21/18 08:45:00 AM,96.233,11.722,95.911,0.033,,,,
3944,09/21/18 08:50:00 AM,96.272,11.722,,0.038,,,,
3945,09/21/18 08:55:00 AM,96.299,11.625,,0.042,,,,
3946,09/21/18 09:00:00 AM,96.316,11.528,95.877,0.045,,,,
3947,09/21/18 09:05:00 AM,96.365,11.528,,0.049,,,,
3948,09/21/18 09:10:00 AM,96.384,11.528,,0.050,,,,
3949,09/21/18 09:15:00 AM,96.377,11.625,95.901,0.049,,,,
3950,09/21/18 09:20:00 AM,96.387,11.625,,0.050,,,,
3951,09/21/18 09:25:00 AM,96.387,11.625,,0.050,,,,
3952,09/21/18 09:30:00 AM,96.397,11.625,95.891,0.052,,,,
3953,09/21/18 09:35:00 AM,96.406,11.625,,0.052,,,,
3954,09/21/18 09:40:00 AM,96.406,11.625,,0.051,,,,
3955,09/21/18 09:45:00 AM,96.406,11.625,95.911,0.050,,,,
3956,09/21/18 09:50:00 AM,96.419,11.722,,0.053,,,,
3957,09/21/18 09:55:00 AM,96.390,11.722,,0.051,,,,
3958,09/21/18 10:00:00 AM,96.380,11.722,95.881,0.051,,,,
3959,09/21/18 10:05:00 AM,96.399,11.722,,0.054,,,,
3960,09/21/18 10:10:00 AM,96.390,11.722,,0.054,,,,
3961,09/21/18 10:15:00 AM,96.399,11.722,95.848,0.056,,,,
3962,09/21/18 10:20:00 AM,96.409,11.722,,0.059,,,,
3963,09/21/18 10:25:00 AM,96.409,11.722,,0.060,,,,
3964,09/21/18 10:30:00 AM,96.455,11.625,95.808,0.066,,,,
3965,09/21/18 10:35:00 AM,96.475,11.625,,0.068,,,,
3966,09/21/18 10:40:00 AM,96.494,11.625,,0.071,,,,
3967,09/21/18 10:45:00 AM,96.514,11.625,95.798,0.073,,,,
3968,09/21/18 10:50:00 AM,96.524,11.625,,0.074,,,,
3969,09/21/18 10:55:00 AM,96.543,11.625,,0.077,,,,
3970,09/21/18 11:00:00 AM,96.553,11.625,95.788,0.078,,,,
3971,09/21/18 11:05:00 AM,96.553,11.625,,0.080,,,,
3972,09/21/18 11:10:00 AM,96.534,11.625,,0.080,,,,
3973,09/21/18 11:15:00 AM,96.563,11.625,95.733,0.085,,,,
3974,09/21/18 11:20:00 AM,96.553,11.625,,0.084,,,,
3975,09/21/18 11:25:00 AM,96.553,11.625,,0.084,,,,
3976,09/21/18 11:30:00 AM,96.563,11.625,95.733,0.085,,,,
3977,09/21/18 11:35:00 AM,96.556,11.722,,0.085,,,,
3978,09/21/18 11:40:00 AM,96.556,11.722,,0.087,,,,
3979,09/21/18 11:45:00 AM,96.536,11.722,95.687,0.087,,,,
3980,09/21/18 11:50:00 AM,96.507,11.722,,0.084,,,,
3981,09/21/18 11:55:00 AM,96.507,11.722,,0.085,,,,
3982,09/21/18 12:00:00 PM,96.517,11.722,95.671,0.086,,,,
3983,09/21/18 12:05:00 PM,96.497,11.722,,0.086,,,,
3984,09/21/18 12:10:00 PM,96.497,11.722,,0.088,,,,
3985,09/21/18 12:15:00 PM,96.478,11.722,95.615,0.088,,,,
3986,09/21/18 12:20:00 PM,96.478,11.722,,0.088,,,,
3987,09/21/18 12:25:00 PM,96.468,11.722,,0.087,,,,
3988,09/21/18 12:30:00 PM,96.478,11.722,95.609,0.089,,,,
3989,09/21/18 12:35:00 PM,96.468,11.722,,0.088,,,,
3990,09/21/18 12:40:00 PM,96.451,11.819,,0.087,,,,
3991,09/21/18 12:45:00 PM,96.451,11.819,95.589,0.088,,,,
3992,09/21/18 12:50:00 PM,96.431,11.819,,0.087,,,,
3993,09/21/18 12:55:00 PM,96.431,11.819,,0.088,,,,
3994,09/21/18 01:00:00 PM,96.402,11.819,95.554,0.086,,,,
3995,09/21/18 01:05:00 PM,96.392,11.819,,0.087,,,,
3996,09/21/18 01:10:00 PM,96.392,11.819,,0.089,,,,
3997,09/21/18 01:15:00 PM,96.363,11.819,95.504,0.088,,,,
3998,09/21/18 01:20:00 PM,96.373,11.819,,0.089,,,,
3999,09/21/18 01:25:00 PM,96.363,11.819,,0.089,,,,
4000,09/21/18 01:30:00 PM,96.363,11.819,95.488,0.089,,,,
4001,09/21/18 01:35:00 PM,96.356,11.916,,0.089,,,,
4002,09/21/18 01:40:00 PM,96.346,11.916,,0.089,,,,
4003,09/21/18 01:45:00 PM,96.326,11.916,95.462,0.088,,,,
4004,09/21/18 01:50:00 PM,96.297,11.916,,0.087,,,,
4005,09/21/18 01:55:00 PM,96.297,11.916,,0.089,,,,
4006,09/21/18 02:00:00 PM,96.277,11.916,95.410,0.088,,,,
4007,09/21/18 02:05:00 PM,96.268,11.916,,0.088,,,,
4008,09/21/18 02:10:00 PM,96.258,11.916,,0.088,,,,
4009,09/21/18 02:15:00 PM,96.258,11.916,95.384,0.089,,,,
4010,09/21/18 02:20:00 PM,96.228,11.916,,0.087,,,,
4011,09/21/18 02:25:00 PM,96.231,12.013,,0.088,,,,
4012,09/21/18 02:30:00 PM,96.212,12.013,95.355,0.087,,,,
4013,09/21/18 02:35:00 PM,96.192,12.013,,0.086,,,,
4014,09/21/18 02:40:00 PM,96.202,12.013,,0.087,,,,
4015,09/21/18 02:45:00 PM,96.182,12.013,95.339,0.086,,,,
4016,09/21/18 02:50:00 PM,96.182,12.013,,0.087,,,,
4017,09/21/18 02:55:00 PM,96.172,12.013,,0.087,,,,
4018,09/21/18 03:00:00 PM,96.163,12.013,95.313,0.087,,,,
4019,09/21/18 03:05:00 PM,96.136,12.110,,0.086,,,,
4020,09/21/18 03:10:00 PM,96.146,12.110,,0.089,,,,
4021,09/21/18 03:15:00 PM,96.116,12.110,95.257,0.088,,,,
4022,09/21/18 03:20:00 PM,96.116,12.110,,0.088,,,,
4023,09/21/18 03:25:00 PM,96.107,12.110,,0.088,,,,
4024,09/21/18 03:30:00 PM,96.087,12.110,95.231,0.087,,,,
4025,09/21/18 03:35:00 PM,96.077,12.110,,0.087,,,,
4026,09/21/18 03:40:00 PM,96.067,12.110,,0.088,,,,
4027,09/21/18 03:45:00 PM,96.051,12.207,95.195,0.087,,,,
4028,09/21/18 03:50:00 PM,96.031,12.207,,0.087,,,,
4029,09/21/18 03:55:00 PM,96.031,12.207,,0.088,,,,
4030,09/21/18 04:00:00 PM,96.031,12.207,95.149,0.090,,,,
4031,09/21/18 04:05:00 PM,96.011,12.207,,0.089,,,,
4032,09/21/18 04:10:00 PM,95.992,12.207,,0.087,,,,
4033,09/21/18 04:15:00 PM,95.995,12.304,95.127,0.089,,,,
4034,09/21/18 04:20:00 PM,95.995,12.304,,0.088,,,,
4035,09/21/18 04:25:00 PM,96.004,12.304,,0.088,,,,
4036,09/21/18 04:30:00 PM,95.995,12.304,95.145,0.087,,,,
4037,09/21/18 04:35:00 PM,95.975,12.304,,0.087,,,,
4038,09/21/18 04:40:00 PM,95.965,12.304,,0.088,,,,
4039,09/21/18 04:45:00 PM,95.948,12.401,95.079,0.089,,,,
4040,09/21/18 04:50:00 PM,95.929,12.401,,0.088,,,,
4041,09/21/18 04:55:00 PM,95.948,12.401,,0.091,,,,
4042,09/21/18 05:00:00 PM,95.929,12.401,95.043,0.090,,,,
4043,09/21/18 05:05:00 PM,95.919,12.401,,0.089,,,,
4044,09/21/18 05:10:00 PM,95.919,12.401,,0.089,,,,
4045,09/21/18 05:15:00 PM,95.912,12.497,95.041,0.089,,,,
4046,09/21/18 05:20:00 PM,95.882,12.497,,0.087,,,,
4047,09/21/18 05:25:00 PM,95.882,12.497,,0.089,,,,
4048,09/21/18 05:30:00 PM,95.863,12.497,94.999,0.088,,,,
4049,09/21/18 05:35:00 PM,95.843,12.497,,0.087,,,,
4050,09/21/18 05:40:00 PM,95.846,12.594,,0.089,,,,
4051,09/21/18 05:45:00 PM,95.836,12.594,94.963,0.089,,,,
4052,09/21/18 05:50:00 PM,95.856,12.594,,0.091,,,,
4053,09/21/18 05:55:00 PM,95.846,12.594,,0.091,,,,
4054,09/21/18 06:00:00 PM,95.826,12.594,94.951,0.089,,,,
4055,09/21/18 06:05:00 PM,95.829,12.690,,0.090,,,,
4056,09/21/18 06:10:00 PM,95.819,12.690,,0.089,,,,
4057,09/21/18 06:15:00 PM,95.809,12.690,94.945,0.088,,,,
4058,09/21/18 06:20:00 PM,95.809,12.690,,0.089,,,,
4059,09/21/18 06:25:00 PM,95.802,12.787,,0.088,,,,
4060,09/21/18 06:30:00 PM,95.802,12.787,94.929,0.089,,,,
4061,09/21/18 06:35:00 PM,95.783,12.787,,0.088,,,,
4062,09/21/18 06:40:00 PM,95.783,12.787,,0.090,,,,
4063,09/21/18 06:45:00 PM,95.776,12.883,94.893,0.090,,,,
4064,09/21/18 06:50:00 PM,95.736,12.883,,0.087,,,,
4065,09/21/18 06:55:00 PM,95.746,12.883,,0.089,,,,
4066,09/21/18 07:00:00 PM,95.736,12.883,94.863,0.089,,,,
4067,09/21/18 07:05:00 PM,95.729,12.980,,0.090,,,,
4068,09/21/18 07:10:00 PM,95.720,12.980,,0.090,,,,
4069,09/21/18 07:15:00 PM,95.720,12.980,94.827,0.091,,,,
4070,09/21/18 07:20:00 PM,95.722,13.076,,0.091,,,,
4071,09/21/18 07:25:00 PM,95.712,13.076,,0.090,,,,
4072,09/21/18 07:30:00 PM,95.712,13.076,94.831,0.090,,,,
4073,09/21/18 07:35:00 PM,95.693,13.076,,0.088,,,,
4074,09/21/18 07:40:00 PM,95.703,13.076,,0.090,,,,
4075,09/21/18 07:45:00 PM,95.715,13.173,94.821,0.091,,,,
4076,09/21/18 07:50:00 PM,95.735,13.173,,0.093,,,,
4077,09/21/18 07:55:00 PM,95.725,13.173,,0.091,,,,
4078,09/21/18 08:00:00 PM,95.725,13.173,94.835,0.091,,,,
4079,09/21/18 08:05:00 PM,95.727,13.269,,0.091,,,,
4080,09/21/18 08:10:00 PM,95.727,13.269,,0.091,,,,
4081,09/21/18 08:15:00 PM,95.718,13.269,94.839,0.090,,,,
4082,09/21/18 08:20:00 PM,95.688,13.269,,0.088,,,,
4083,09/21/18 08:25:00 PM,95.691,13.365,,0.090,,,,
4084,09/21/18 08:30:00 PM,95.691,13.365,94.799,0.091,,,,
4085,09/21/18 08:35:00 PM,95.671,13.365,,0.091,,,,
4086,09/21/18 08:40:00 PM,95.671,13.365,,0.092,,,,
4087,09/21/18 08:45:00 PM,95.632,13.365,94.749,0.090,,,,
4088,09/21/18 08:50:00 PM,95.662,13.365,,0.092,,,,
4089,09/21/18 08:55:00 PM,95.635,13.461,,0.089,,,,
4090,09/21/18 09:00:00 PM,95.635,13.461,94.769,0.088,,,,
4091,09/21/18 09:05:00 PM,95.635,13.461,,0.088,,,,
4092,09/21/18 09:10:00 PM,95.615,13.461,,0.086,,,,
4093,09/21/18 09:15:00 PM,95.635,13.461,94.773,0.088,,,,
4094,09/21/18 09:20:00 PM,95.654,13.461,,0.090,,,,
4095,09/21/18 09:25:00 PM,95.647,13.558,,0.090,,,,
4096,09/21/18 09:30:00 PM,95.638,13.558,94.763,0.089,,,,
4097,09/21/18 09:35:00 PM,95.647,13.558,,0.090,,,,
4098,09/21/18 09:40:00 PM,95.638,13.558,,0.089,,,,
4099,09/21/18 09:45:00 PM,95.647,13.558,94.763,0.090,,,,
4100,09/21/18 09:50:00 PM,95.608,13.558,,0.087,,,,
4101,09/21/18 09:55:00 PM,95.640,13.654,,0.092,,,,
4102,09/21/18 10:00:00 PM,95.621,13.654,94.731,0.091,,,,
4103,09/21/18 10:05:00 PM,95.621,13.654,,0.092,,,,
4104,09/21/18 10:10:00 PM,95.601,13.654,,0.090,,,,
4105,09/21/18 10:15:00 PM,95.601,13.654,94.709,0.091,,,,
4106,09/21/18 10:20:00 PM,95.591,13.654,,0.090,,,,
4107,09/21/18 10:25:00 PM,95.613,13.750,,0.092,,,,
4108,09/21/18 10:30:00 PM,95.594,13.750,94.713,0.090,,,,
4109,09/21/18 10:35:00 PM,95.584,13.750,,0.090,,,,
4110,09/21/18 10:40:00 PM,95.584,13.750,,0.092,,,,
4111,09/21/18 10:45:00 PM,95.584,13.750,94.673,0.093,,,,
4112,09/21/18 10:50:00 PM,95.587,13.846,,0.093,,,,
4113,09/21/18 10:55:00 PM,95.597,13.846,,0.094,,,,
4114,09/21/18 11:00:00 PM,95.599,13.942,94.669,0.095,,,,
4115,09/21/18 11:05:00 PM,95.629,13.942,,0.098,,,,
4116,09/21/18 11:10:00 PM,95.629,13.942,,0.098,,,,
4117,09/21/18 11:15:00 PM,95.629,13.942,94.665,0.098,,,,
4118,09/21/18 11:20:00 PM,95.651,14.038,,0.100,,,,
4119,09/21/18 11:25:00 PM,95.670,14.038,,0.101,,,,
4120,09/21/18 11:30:00 PM,95.690,14.038,94.693,0.102,,,,
4121,09/21/18 11:35:00 PM,95.670,14.038,,0.100,,,,
4122,09/21/18 11:40:00 PM,95.663,14.134,,0.099,,,,
4123,09/21/18 11:45:00 PM,95.663,14.134,94.688,0.099,,,,
4124,09/21/18 11:50:00 PM,95.653,14.134,,0.100,,,,
4125,09/21/18 11:55:00 PM,95.653,14.134,,0.101,,,,
4126,09/22/18 12:00:00 AM,95.663,14.134,94.654,0.103,,,,
4127,09/22/18 12:05:00 AM,95.663,14.134,,0.103,,,,
4128,09/22/18 12:10:00 AM,95.666,14.230,,0.103,,,,
4129,09/22/18 12:15:00 AM,95.666,14.230,94.661,0.102,,,,
4130,09/22/18 12:20:00 AM,95.656,14.230,,0.102,,,,
4131,09/22/18 12:25:00 AM,95.646,14.230,,0.101,,,,
4132,09/22/18 12:30:00 AM,95.646,14.230,94.657,0.101,,,,
4133,09/22/18 12:35:00 AM,95.666,14.230,,0.102,,,,
4134,09/22/18 12:40:00 AM,95.698,14.325,,0.104,,,,
4135,09/22/18 12:45:00 AM,95.688,14.325,94.686,0.102,,,,
4136,09/22/18 12:50:00 AM,95.678,14.325,,0.102,,,,
4137,09/22/18 12:55:00 AM,95.639,14.325,,0.099,,,,
4138,09/22/18 01:00:00 AM,95.668,14.325,94.665,0.102,,,,
4139,09/22/18 01:05:00 AM,95.681,14.421,,0.103,,,,
4140,09/22/18 01:10:00 AM,95.691,14.421,,0.104,,,,
